Time,Step,dt,NCell,NUpdate_Cell,ElapsedTime,Perf_Overall,Perf_PerRank,NUpdate_Lv0,NUpdate_Lv1,NUpdate_Lv2,NUpdate_Lv3,NUpdate_Lv4,NUpdate_Lv5,NUpdate_Lv6,NUpdate_Lv7,NUpdate_Lv8,NUpdate_Lv9,Scheme,Rank
0.0002486796,4,6.21699e-05,307000000.0,70900000000.0,354.0,201000000.0,25100000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,2
6.21699e-05,1,6.21699e-05,307000000.0,70900000000.0,181.0,391000000.0,24400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,4
0.0001243398,2,6.21699e-05,307000000.0,70900000000.0,182.0,391000000.0,24400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,4
0.0001865097,3,6.21699e-05,307000000.0,70900000000.0,182.0,391000000.0,24400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,4
0.0002486796,4,6.21699e-05,307000000.0,70900000000.0,181.0,391000000.0,24400000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,4
6.21699e-05,1,6.21699e-05,307000000.0,70900000000.0,95.3,744000000.0,23300000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,8
0.0001243398,2,6.21699e-05,307000000.0,70900000000.0,95.4,744000000.0,23200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,8
0.0001865097,3,6.21699e-05,307000000.0,70900000000.0,95.4,744000000.0,23200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,8
0.0002486796,4,6.21699e-05,307000000.0,70900000000.0,95.5,743000000.0,23200000.0,1,4,16,64,256,0,0,0,0,0,VortexPairLinear,8
6.21699e-05,1,6.21699e-05,2450000000.0,2270000000000.0,1450.0,1570000000.0,24500000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,16
0.0001243398,2,6.21699e-05,2450000000.0,2270000000000.0,1450.0,1570000000.0,24500000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,16
0.0001865097,3,6.21699e-05,2450000000.0,2270000000000.0,1450.0,1570000000.0,24500000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,16
0.0002486796,4,6.21699e-05,2450000000.0,2270000000000.0,1450.0,1570000000.0,24500000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,16
6.21699e-05,1,6.21699e-05,2450000000.0,2270000000000.0,873.0,2600000000.0,23200000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,28
0.0001243398,2,6.21699e-05,2450000000.0,2270000000000.0,873.0,2600000000.0,23200000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,28
0.0001865097,3,6.21699e-05,2450000000.0,2270000000000.0,873.0,2600000000.0,23200000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,28
0.0002486796,4,6.21699e-05,2450000000.0,2270000000000.0,872.0,2600000000.0,23200000.0,1,4,16,64,256,1024,0,0,0,0,VortexPairLinear,28
