k,Power,Spec ID,Method,Resolution
3.554306193766007,0.0017452090000000002,007,nbody,n_256
3.609415383776749,0.0037247079999999998,007,nbody,n_256
3.663695193326942,0.002117219,007,nbody,n_256
3.717182693209901,0.002287524,007,nbody,n_256
3.7699111843077517,0.003177317,007,nbody,n_256
3.821912710865562,0.003189084,007,nbody,n_256
3.8732155472172143,0.001828695,007,nbody,n_256
3.9738351050449188,0.002442923,007,nbody,n_256
4.023201463684898,0.0022290120000000003,007,nbody,n_256
4.0719696630836335,0.001762734,007,nbody,n_256
4.12016043775264,0.0019456940000000002,007,nbody,n_256
4.167793893884899,0.0012402490000000001,007,nbody,n_256
4.214888881036333,0.002084575,007,nbody,n_256
4.261463620444332,0.001455258,007,nbody,n_256
4.353118329475753,0.0007762673,007,nbody,n_256
4.39822971502571,0.001108194,007,nbody,n_256
4.458958585975193,0.001080464,007,nbody,n_256
4.530869641815864,0.0007307229,007,nbody,n_256
4.574228018665117,0.0012919549999999998,007,nbody,n_256
4.617179245106467,0.001153557,007,nbody,n_256
4.701905485699661,0.001151237,007,nbody,n_256
4.743700606044488,0.001034771,007,nbody,n_256
4.815937759202601,0.001252637,007,nbody,n_256
4.907324804539936,0.001001614,007,nbody,n_256
4.947385137421452,0.0007720406,007,nbody,n_256
5.026548245743669,0.0009189243,007,nbody,n_256
5.085074860242985,0.0007079126,007,nbody,n_256
5.168501109796124,0.0008108519,007,nbody,n_256
5.219205786906532,0.0006600208,007,nbody,n_256
5.256889819104873,0.0007525755,007,nbody,n_256
5.3525431472657825,0.0006667349,007,nbody,n_256
5.405000204758363,0.0006018624,007,nbody,n_256
5.452244731720108,0.0007311278,007,nbody,n_256
5.525368442325064,0.0005720333,007,nbody,n_256
5.619851841381777,0.0003935929,007,nbody,n_256
5.666002465781542,0.000583706,007,nbody,n_256
5.738006512764758,0.0004908671999999999,007,nbody,n_256
5.817079143218552,0.00044499839999999997,007,nbody,n_256
5.894150579152009,0.0003862561,007,nbody,n_256
5.942639805123107,0.00042053189999999996,007,nbody,n_256
5.993776765382648,0.0005141189,007,nbody,n_256
6.080944023467682,0.0002664896,007,nbody,n_256
6.177559935617651,0.0002346634,007,nbody,n_256
6.232698028280805,0.0002926055,007,nbody,n_256
6.316787782202383,0.0002752784,007,nbody,n_256
6.4076175090029714,0.0002064479,007,nbody,n_256
6.465831220873989,0.00018498969999999998,007,nbody,n_256
6.550559974741306,0.0002134143,007,nbody,n_256
6.5898612988377145,0.00014006889999999998,007,nbody,n_256
6.7026821742134315,0.00014965560000000002,007,nbody,n_256
6.785387742411836,0.0001481063,007,nbody,n_256
6.848326409633854,0.0001075663,007,nbody,n_256
6.936504632234812,0.0001112344,007,nbody,n_256
7.038838871332846,9.647038e-05,007,nbody,n_256
7.134192491554603,9.599272e-05,007,nbody,n_256
7.191413460147088,7.919915e-05,007,nbody,n_256
7.27820309879516,7.53931e-05,007,nbody,n_256
7.37860840000389,6.119477e-05,007,nbody,n_256
7.460842729304256,4.305648e-05,007,nbody,n_256
7.579217940491519,3.37961e-05,007,nbody,n_256
7.655445544638223,2.960735e-05,007,nbody,n_256
7.739074741076782,2.336087e-05,007,nbody,n_256
7.8270330521919895,1.852116e-05,007,nbody,n_256
7.907809682501091,1.567142e-05,007,nbody,n_256
7.99854516152207,1.299987e-05,007,nbody,n_256
8.095281082511407,1.109739e-05,007,nbody,n_256
8.198168241916473,8.157471e-06,007,nbody,n_256
8.279560624385677,8.039601e-06,007,nbody,n_256
8.412449993632526,6.855492e-06,007,nbody,n_256
8.517071312182372,5.724906e-06,007,nbody,n_256
8.61245006514536,5.752597e-06,007,nbody,n_256
8.746577221897722,5.1688640000000005e-06,007,nbody,n_256
8.811595623456416,5.143961e-06,007,nbody,n_256
8.924064640454931,4.406304e-06,007,nbody,n_256
9.042477550754038,4.255887e-06,007,nbody,n_256
9.147136568415728,4.0847509999999995e-06,007,nbody,n_256
9.26696319540895,4.376934e-06,007,nbody,n_256
9.356442037368494,4.275477e-06,007,nbody,n_256
9.482960256713861,4.456576e-06,007,nbody,n_256
9.604565025149016,4.7829110000000005e-06,007,nbody,n_256
9.699573070178879,4.964141e-06,007,nbody,n_256
9.81745819291218,4.9844830000000005e-06,007,nbody,n_256
9.933753669762769,4.853919e-06,007,nbody,n_256
10.062741180933859,4.515171e-06,007,nbody,n_256
10.17259010965928,3.39922e-06,007,nbody,n_256
10.288967267918858,2.9433990000000002e-06,007,nbody,n_256
10.426141769545206,1.851124e-06,007,nbody,n_256
10.560212377629801,1.28884e-06,007,nbody,n_256
10.684355552929057,1.069157e-06,007,nbody,n_256
10.808555276896074,9.216929000000001e-07,007,nbody,n_256
10.951968981532449,8.121135e-07,007,nbody,n_256
11.057199769057092,5.966782e-07,007,nbody,n_256
11.18592338644528,5.40094e-07,007,nbody,n_256
11.34313496601622,4.714115e-07,007,nbody,n_256
11.470136990630243,3.972268e-07,007,nbody,n_256
11.603843173967025,3.4982610000000004e-07,007,nbody,n_256
11.74723174586217,3.1870510000000004e-07,007,nbody,n_256
11.88889244179784,2.687261e-07,007,nbody,n_256
12.033801544537324,2.504552e-07,007,nbody,n_256
12.165396577610894,2.284866e-07,007,nbody,n_256
12.31641921965426,2.2138880000000001e-07,007,nbody,n_256
12.461108410907993,2.3325220000000001e-07,007,nbody,n_256
12.619337866498695,2.3832929999999997e-07,007,nbody,n_256
12.758661217500096,2.7378360000000004e-07,007,nbody,n_256
12.920421823233436,2.763771e-07,007,nbody,n_256
13.080341455671771,2.643631e-07,007,nbody,n_256
13.22824135461747,2.540618e-07,007,nbody,n_256
13.38520788996143,1.9977750000000002e-07,007,nbody,n_256
13.555501061341918,1.788827e-07,007,nbody,n_256
13.725875914131402,1.3864539999999998e-07,007,nbody,n_256
13.879945901048751,1.2632139999999998e-07,007,nbody,n_256
14.035266241842232,1.0884769999999999e-07,007,nbody,n_256
14.204189678825754,8.722026e-08,007,nbody,n_256
14.387313114603502,8.570812e-08,007,nbody,n_256
14.555897259580437,8.256014e-08,007,nbody,n_256
14.724261493071623,7.153583e-08,007,nbody,n_256
14.91251200806003,6.429364e-08,007,nbody,n_256
15.090803674336557,6.371218e-08,007,nbody,n_256
15.265287730316935,5.8208899999999997e-08,007,nbody,n_256
15.454197979762595,6.374187e-08,007,nbody,n_256
15.63615274307321,5.4731010000000005e-08,007,nbody,n_256
15.818145205495668,6.111898e-08,007,nbody,n_256
16.014061206558832,5.631429e-08,007,nbody,n_256
16.19645579284095,5.4195610000000006e-08,007,nbody,n_256
16.401281350669695,5.854634999999999e-08,007,nbody,n_256
16.604033457347075,5.650703e-08,007,nbody,n_256
16.798629989495733,5.5281500000000004e-08,007,nbody,n_256
16.996273866518376,5.837146e-08,007,nbody,n_256
17.204881901902045,6.250265e-08,007,nbody,n_256
17.41570161851384,5.5164039999999996e-08,007,nbody,n_256
17.617228504056317,6.460003000000001e-08,007,nbody,n_256
17.829480786918154,6.282947e-08,007,nbody,n_256
18.04397616693465,6.293116e-08,007,nbody,n_256
18.270547829111546,6.439028e-08,007,nbody,n_256
18.49020170426524,6.858478e-08,007,nbody,n_256
18.702497969424222,6.160249e-08,007,nbody,n_256
18.920851225219327,7.327189999999999e-08,007,nbody,n_256
19.148717223569502,7.025058e-08,007,nbody,n_256
19.3704759658011,6.671014e-08,007,nbody,n_256
19.602482583268703,7.050331e-08,007,nbody,n_256
19.829638581679166,7.405088e-08,007,nbody,n_256
20.085182011307467,7.165857000000001e-08,007,nbody,n_256
20.331231547936618,7.303348e-08,007,nbody,n_256
20.565148253737608,7.160674000000001e-08,007,nbody,n_256
20.819987966611507,7.784326e-08,007,nbody,n_256
21.069989626798872,7.237638e-08,007,nbody,n_256
21.32366695039094,7.999715e-08,007,nbody,n_256
21.577520203171613,8.177349e-08,007,nbody,n_256
21.83826611023426,7.692766999999999e-08,007,nbody,n_256
22.099835114572144,8.277828e-08,007,nbody,n_256
22.356339871552446,7.9065e-08,007,nbody,n_256
22.623821353264383,8.640596e-08,007,nbody,n_256
22.889273366122108,8.463854000000001e-08,007,nbody,n_256
23.16716608588805,8.293643e-08,007,nbody,n_256
23.449695796410687,8.676284000000001e-08,007,nbody,n_256
23.732445418419076,8.193787000000001e-08,007,nbody,n_256
24.017720880920947,8.666981999999999e-08,007,nbody,n_256
24.308500413751915,8.311312e-08,007,nbody,n_256
24.60225817641848,8.997497e-08,007,nbody,n_256
24.89403045252798,8.793574000000001e-08,007,nbody,n_256
25.188711843434703,8.972056e-08,007,nbody,n_256
25.495532348354892,8.424782999999999e-08,007,nbody,n_256
25.81186559583016,8.944995e-08,007,nbody,n_256
26.11870495030627,9.019698e-08,007,nbody,n_256
26.42567625167384,8.856667e-08,007,nbody,n_256
26.741984366407877,8.792278e-08,007,nbody,n_256
27.067623011323068,8.699465e-08,007,nbody,n_256
27.383221126117395,8.713981e-08,007,nbody,n_256
27.71046198328592,9.295009e-08,007,nbody,n_256
28.041133459632167,8.117801e-08,007,nbody,n_256
28.381694669651917,8.953903999999999e-08,007,nbody,n_256
28.72383924236907,7.983699e-08,007,nbody,n_256
29.07264399151184,8.623079e-08,007,nbody,n_256
29.42267396178951,8.251175e-08,007,nbody,n_256
29.769392693410293,8.509154e-08,007,nbody,n_256
30.128187707191472,8.265859000000001e-08,007,nbody,n_256
30.48893679160319,7.973353000000001e-08,007,nbody,n_256
30.85245676073537,8.070808999999999e-08,007,nbody,n_256
31.21950788001019,7.640444000000001e-08,007,nbody,n_256
31.59764253816687,8.247947e-08,007,nbody,n_256
31.98441657612093,7.517518e-08,007,nbody,n_256
32.36462468542898,7.657187e-08,007,nbody,n_256
32.75131704197404,7.694151e-08,007,nbody,n_256
33.14057293812443,6.918615e-08,007,nbody,n_256
33.53697281596908,7.498733e-08,007,nbody,n_256
33.93994490564504,6.979677e-08,007,nbody,n_256
34.341534694553424,6.616962e-08,007,nbody,n_256
34.763029614514956,6.873917e-08,007,nbody,n_256
35.18432975573196,6.519598e-08,007,nbody,n_256
35.60133848138416,6.340033e-08,007,nbody,n_256
36.02772800269999,6.609018e-08,007,nbody,n_256
36.4621662843943,6.151405e-08,007,nbody,n_256
36.90161226477844,5.971259000000001e-08,007,nbody,n_256
37.34599682881402,6.04998e-08,007,nbody,n_256
37.79861236560201,5.707192e-08,007,nbody,n_256
38.24891569019696,5.662837e-08,007,nbody,n_256
38.70250512070756,5.320633e-08,007,nbody,n_256
39.16828393071409,5.496795e-08,007,nbody,n_256
39.6443671646244,5.2552589999999996e-08,007,nbody,n_256
40.11941367295901,4.920003e-08,007,nbody,n_256
40.59132487182535,4.714038e-08,007,nbody,n_256
41.079314741892766,4.738747e-08,007,nbody,n_256
41.57915469944951,4.6369360000000005e-08,007,nbody,n_256
42.07541324138118,4.311498e-08,007,nbody,n_256
42.578112048252684,4.211729e-08,007,nbody,n_256
43.088558022607955,4.049085e-08,007,nbody,n_256
43.604583465516,4.002337e-08,007,nbody,n_256
44.12759581048563,3.897194e-08,007,nbody,n_256
44.65719921684249,3.6688810000000004e-08,007,nbody,n_256
45.19542315344081,3.505352e-08,007,nbody,n_256
45.73812071797782,3.41915e-08,007,nbody,n_256
46.288823060596194,3.333245e-08,007,nbody,n_256
46.841969562299056,3.2191359999999996e-08,007,nbody,n_256
47.39883570970377,3.13397e-08,007,nbody,n_256
47.97109566111107,3.098677e-08,007,nbody,n_256
48.55241596573133,2.973314e-08,007,nbody,n_256
49.13565264187027,2.906725e-08,007,nbody,n_256
49.71803480480744,2.835404e-08,007,nbody,n_256
50.31478032935682,2.733614e-08,007,nbody,n_256
50.92555620669713,2.693561e-08,007,nbody,n_256
51.53658341144973,2.61915e-08,007,nbody,n_256
52.156614420747516,2.5600760000000002e-08,007,nbody,n_256
52.781508615473065,2.514269e-08,007,nbody,n_256
53.410266969162535,2.4554909999999998e-08,007,nbody,n_256
54.04890877334019,2.3920490000000002e-08,007,nbody,n_256
54.69622137324174,2.340593e-08,007,nbody,n_256
55.358305741800486,2.256962e-08,007,nbody,n_256
56.02267090662574,2.24508e-08,007,nbody,n_256
56.6911641241978,2.175481e-08,007,nbody,n_256
57.370426721386366,2.1369029999999997e-08,007,nbody,n_256
58.05491064556521,2.088668e-08,007,nbody,n_256
58.74834810880678,2.080415e-08,007,nbody,n_256
59.45854282726259,2.045761e-08,007,nbody,n_256
60.17754028833377,1.995384e-08,007,nbody,n_256
60.89489155485446,1.946623e-08,007,nbody,n_256
61.62539352822308,1.91019e-08,007,nbody,n_256
62.36611196090118,1.849216e-08,007,nbody,n_256
63.111706145377646,1.857751e-08,007,nbody,n_256
63.87448484166924,1.842235e-08,007,nbody,n_256
64.64574583812553,1.7920700000000002e-08,007,nbody,n_256
65.4161900204919,1.772925e-08,007,nbody,n_256
66.19473951190452,1.711391e-08,007,nbody,n_256
66.99050493105882,1.736832e-08,007,nbody,n_256
67.79971636677047,1.7043959999999997e-08,007,nbody,n_256
68.61338886405024,1.6720670000000002e-08,007,nbody,n_256
69.4354808296416,1.653323e-08,007,nbody,n_256
70.26900819249205,1.6672560000000002e-08,007,nbody,n_256
71.10919573176811,1.641844e-08,007,nbody,n_256
71.95855672159264,1.638522e-08,007,nbody,n_256
72.82425399321585,1.6507199999999998e-08,007,nbody,n_256
73.70025568874283,1.636638e-08,007,nbody,n_256
74.58228924216469,1.675228e-08,007,nbody,n_256
75.47707766176013,1.655493e-08,007,nbody,n_256
76.38462094752916,1.6845040000000002e-08,007,nbody,n_256
77.30177750681817,1.684355e-08,007,nbody,n_256
78.23011813595394,1.7605529999999998e-08,007,nbody,n_256
79.16775787934435,1.760337e-08,007,nbody,n_256
80.11595337405083,1.880126e-08,007,nbody,n_256
81.07658957566551,1.851679e-08,007,nbody,n_256
82.05023197086605,1.922076e-08,007,nbody,n_256
83.03518409961953,1.876585e-08,007,nbody,n_256
84.03094330710135,1.977585e-08,007,nbody,n_256
85.04052552225897,1.980697e-08,007,nbody,n_256
86.06072632058572,2.07376e-08,007,nbody,n_256
87.09185986134696,2.1602680000000002e-08,007,nbody,n_256
88.13650225051863,2.2365e-08,007,nbody,n_256
89.19421366512925,2.36102e-08,007,nbody,n_256
90.26329764514585,2.51408e-08,007,nbody,n_256
91.34557631430754,2.618198e-08,007,nbody,n_256
92.44236914152881,2.778492e-08,007,nbody,n_256
93.55172833936444,3.0238289999999996e-08,007,nbody,n_256
94.67604151823116,3.229317e-08,007,nbody,n_256
95.81323522697758,3.472255e-08,007,nbody,n_256
96.96173866927694,3.746679e-08,007,nbody,n_256
98.12331113701524,4.0814699999999996e-08,007,nbody,n_256
99.30165970952369,4.464606e-08,007,nbody,n_256
100.49295164376495,4.970037e-08,007,nbody,n_256
101.6986949042127,5.5237609999999996e-08,007,nbody,n_256
102.92152842869599,6.123156e-08,007,nbody,n_256
104.15598584599756,6.790893e-08,007,nbody,n_256
105.40571140359559,7.555218e-08,007,nbody,n_256
106.66969979184091,8.416386000000001e-08,007,nbody,n_256
107.94939614335418,9.389303999999999e-08,007,nbody,n_256
109.24392081219239,1.05e-07,007,nbody,n_256
110.55258264797176,1.1783029999999999e-07,007,nbody,n_256
111.88040819893801,1.346465e-07,007,nbody,n_256
113.22350189020071,1.5207679999999998e-07,007,nbody,n_256
114.58186372175987,1.712507e-07,007,nbody,n_256
115.9563105077054,1.963874e-07,007,nbody,n_256
117.34615109765353,2.252688e-07,007,nbody,n_256
118.7541500931394,2.605468e-07,007,nbody,n_256
120.17911368895466,3.119284e-07,007,nbody,n_256
121.6214817080708,3.508713e-07,007,nbody,n_256
123.08276211496157,4.099208e-07,007,nbody,n_256
124.55937349400185,5.265446000000001e-07,007,nbody,n_256
126.0525096504,6.103826e-07,007,nbody,n_256
127.56550067236884,8.118408e-07,007,nbody,n_256
129.09646160431623,1.007365e-06,007,nbody,n_256
130.64470129585834,1.324724e-06,007,nbody,n_256
132.21147638405665,1.763393e-06,007,nbody,n_256
133.7979806741195,2.519533e-06,007,nbody,n_256
135.40471682087144,3.398466e-06,007,nbody,n_256
137.02892022277737,5.6398059999999995e-06,007,nbody,n_256
138.67191034875177,7.110575e-06,007,nbody,n_256
140.33557215438677,1.3523169999999999e-05,007,nbody,n_256
142.01871183447403,2.25142e-05,007,nbody,n_256
143.72365416757722,3.283581e-05,007,nbody,n_256
145.44813720698573,4.862631e-05,007,nbody,n_256
147.19266360752414,8.850689e-05,007,nbody,n_256
148.9599979707276,0.0001243495,007,nbody,n_256
150.7460562261465,0.0001834188,007,nbody,n_256
152.55310032049135,0.00023922920000000002,007,nbody,n_256
154.3839576871504,0.0003018599,007,nbody,n_256
156.23649204311923,0.0003794935,007,nbody,n_256
158.11082905210398,0.0004294635,007,nbody,n_256
160.0092934926683,0.0004207072,007,nbody,n_256
161.92321456908826,2.7632519999999998e-05,007,nbody,n_256
163.86327369638607,2.5880329999999997e-07,007,nbody,n_256
165.83072751162322,1.3133969999999998e-07,007,nbody,n_256
167.8213034487908,1.099885e-07,007,nbody,n_256
169.83387053453347,1.150444e-07,007,nbody,n_256
171.87119337038646,1.304596e-07,007,nbody,n_256
173.93364894746819,1.5782210000000001e-07,007,nbody,n_256
176.020734610954,1.9974230000000002e-07,007,nbody,n_256
178.1313193874887,2.603263e-07,007,nbody,n_256
180.26747672822364,3.454406e-07,007,nbody,n_256
182.4306517657794,4.7142439999999994e-07,007,nbody,n_256
184.61965069494772,6.590393e-07,007,nbody,n_256
186.83397086090395,9.554932e-07,007,nbody,n_256
189.07568571479948,1.425335e-06,007,nbody,n_256
191.34385277883825,2.230273e-06,007,nbody,n_256
193.63815789375488,3.645624e-06,007,nbody,n_256
195.96130282923144,6.239229e-06,007,nbody,n_256
198.31196811635346,1.116509e-05,007,nbody,n_256
200.69065640994555,2.139014e-05,007,nbody,n_256
203.09787036483215,3.8061409999999995e-05,007,nbody,n_256
205.53329582174803,7.890714999999999e-05,007,nbody,n_256
207.99743543551773,0.0001382557,007,nbody,n_256
210.4916715069088,0.00027524820000000003,007,nbody,n_256
213.0173235048358,0.0004806303,007,nbody,n_256
215.57062151811436,0.0007882415,007,nbody,n_256
218.15206820156908,0.001163954,007,nbody,n_256
220.7656847937966,0.001600324,007,nbody,n_256
223.41059164885385,0.0016601160000000001,007,nbody,n_256
226.08333301482187,0.0009116999000000001,007,nbody,n_256
228.79754340381734,1.442308e-05,007,nbody,n_256
231.5453060023531,1.996689e-06,007,nbody,n_256
234.322913731098,3.4727270000000003e-06,007,nbody,n_256
237.13419933308933,6.515715e-06,007,nbody,n_256
239.97809466682497,1.297803e-05,007,nbody,n_256
242.85328026339033,2.793676e-05,007,nbody,n_256
245.7608242642877,6.526145e-05,007,nbody,n_256
248.70298861622763,0.00016093519999999998,007,nbody,n_256
251.68203526592066,0.0004017757,007,nbody,n_256
254.70110580602045,0.0010099949999999999,007,nbody,n_256
257.74574891032046,0.002472882,007,nbody,n_256
260.8228132508055,0.006186336,007,nbody,n_256
263.9359430749538,0.01409723,007,nbody,n_256
267.02777290091075,0.02981282,007,nbody,n_256
270.12111069134136,0.05883135,007,nbody,n_256
273.21570511883345,0.09946986,007,nbody,n_256
276.0408765603537,0.149921,007,nbody,n_256
278.5995781129964,0.1742039,007,nbody,n_256
0.6283185307179586,0.4030932,008,nbody,n_256
0.8885768626007672,0.07082697,008,nbody,n_256
1.088279739448571,0.1369193,008,nbody,n_256
1.2566370614359172,0.04026389,008,nbody,n_256
1.4049629603454443,0.03728422,008,nbody,n_256
1.5390599578083324,0.03463903,008,nbody,n_256
1.7771530968830036,0.05582489,008,nbody,n_256
1.8849555921538759,0.023463829999999998,008,nbody,n_256
1.9869178666817249,0.01962211,008,nbody,n_256
2.0838969469424495,0.01905238,008,nbody,n_256
2.176559478897142,0.0209248,008,nbody,n_256
2.2654345067486665,0.01487534,008,nbody,n_256
2.3509524286905648,0.009388031,008,nbody,n_256
2.5132741228718345,0.002340367,008,nbody,n_256
2.5906239039143997,0.01227475,008,nbody,n_256
2.6657299594837705,0.0077085489999999994,008,nbody,n_256
2.738777015227979,0.007660941,008,nbody,n_256
2.8099259206908886,0.008779691000000001,008,nbody,n_256
2.8793174192233804,0.007834833999999999,008,nbody,n_256
2.9470752895760044,0.009526564,008,nbody,n_256
3.078119287298134,0.0109722,008,nbody,n_256
3.141592653589793,0.006259218,008,nbody,n_256
3.2038087545014857,0.007372489,008,nbody,n_256
3.264838590027182,0.008177572,008,nbody,n_256
3.3835989604737753,0.005887737,008,nbody,n_256
3.4414425927302017,0.004626051,008,nbody,n_256
3.554306193766007,0.002955277,008,nbody,n_256
3.609415383776749,0.0061849900000000005,008,nbody,n_256
3.663695193326942,0.0035005619999999996,008,nbody,n_256
3.717182693209901,0.003776225,008,nbody,n_256
3.7699111843077517,0.005276216,008,nbody,n_256
3.821912710865562,0.00534777,008,nbody,n_256
3.8732155472172143,0.003082524,008,nbody,n_256
3.9738351050449188,0.00424365,008,nbody,n_256
4.023201463684898,0.003645145,008,nbody,n_256
4.0719696630836335,0.002862443,008,nbody,n_256
4.12016043775264,0.003289095,008,nbody,n_256
4.167793893884899,0.002057343,008,nbody,n_256
4.214888881036333,0.003469743,008,nbody,n_256
4.261463620444332,0.002487706,008,nbody,n_256
4.353118329475753,0.001256511,008,nbody,n_256
4.39822971502571,0.001889569,008,nbody,n_256
4.458958585975193,0.001813306,008,nbody,n_256
4.530869641815864,0.001217856,008,nbody,n_256
4.574228018665117,0.002198981,008,nbody,n_256
4.617179245106467,0.00189478,008,nbody,n_256
4.701905485699661,0.001956021,008,nbody,n_256
4.743700606044488,0.001755213,008,nbody,n_256
4.815937759202601,0.00205588,008,nbody,n_256
4.907324804539936,0.001696885,008,nbody,n_256
4.947385137421452,0.001352478,008,nbody,n_256
5.026548245743669,0.001283873,008,nbody,n_256
5.085074860242985,0.00121269,008,nbody,n_256
5.168501109796124,0.0013365620000000001,008,nbody,n_256
5.219205786906532,0.001059996,008,nbody,n_256
5.256889819104873,0.001242908,008,nbody,n_256
5.3525431472657825,0.0011261399999999999,008,nbody,n_256
5.405000204758363,0.0010102639999999999,008,nbody,n_256
5.452244731720108,0.0012244699999999999,008,nbody,n_256
5.525368442325064,0.0009816258000000001,008,nbody,n_256
5.619851841381777,0.0007090763999999999,008,nbody,n_256
5.666002465781542,0.0009836990999999998,008,nbody,n_256
5.738006512764758,0.0008541288,008,nbody,n_256
5.817079143218552,0.0007574077,008,nbody,n_256
5.894150579152009,0.0006414538999999999,008,nbody,n_256
5.942639805123107,0.0007123267999999999,008,nbody,n_256
5.993776765382648,0.0008754114,008,nbody,n_256
6.080944023467682,0.0004713642,008,nbody,n_256
6.177559935617651,0.00039122960000000003,008,nbody,n_256
6.232698028280805,0.0005104475,008,nbody,n_256
6.316787782202383,0.00048053209999999997,008,nbody,n_256
6.4076175090029714,0.0003593697,008,nbody,n_256
6.465831220873989,0.000319024,008,nbody,n_256
6.550559974741306,0.0003632028,008,nbody,n_256
6.5898612988377145,0.000245352,008,nbody,n_256
6.7026821742134315,0.00026124609999999995,008,nbody,n_256
6.785387742411836,0.0002650805,008,nbody,n_256
6.848326409633854,0.0002016466,008,nbody,n_256
6.936504632234812,0.0001931648,008,nbody,n_256
7.038838871332846,0.0001764091,008,nbody,n_256
7.134192491554603,0.0001735323,008,nbody,n_256
7.191413460147088,0.000147737,008,nbody,n_256
7.27820309879516,0.0001379307,008,nbody,n_256
7.37860840000389,0.00011263879999999999,008,nbody,n_256
7.460842729304256,8.448116999999999e-05,008,nbody,n_256
7.579217940491519,6.783325e-05,008,nbody,n_256
7.655445544638223,6.079117e-05,008,nbody,n_256
7.739074741076782,4.95008e-05,008,nbody,n_256
7.8270330521919895,4.1257040000000004e-05,008,nbody,n_256
7.907809682501091,3.563033e-05,008,nbody,n_256
7.99854516152207,3.123941e-05,008,nbody,n_256
8.095281082511407,2.704261e-05,008,nbody,n_256
8.198168241916473,2.081512e-05,008,nbody,n_256
8.279560624385677,2.058334e-05,008,nbody,n_256
8.412449993632526,1.7928000000000002e-05,008,nbody,n_256
8.517071312182372,1.550439e-05,008,nbody,n_256
8.61245006514536,1.491189e-05,008,nbody,n_256
8.746577221897722,1.336369e-05,008,nbody,n_256
8.811595623456416,1.3374870000000001e-05,008,nbody,n_256
8.924064640454931,1.147752e-05,008,nbody,n_256
9.042477550754038,1.079809e-05,008,nbody,n_256
9.147136568415728,1.021596e-05,008,nbody,n_256
9.26696319540895,1.016241e-05,008,nbody,n_256
9.356442037368494,9.86553e-06,008,nbody,n_256
9.482960256713861,9.924972e-06,008,nbody,n_256
9.604565025149016,1.006969e-05,008,nbody,n_256
9.699573070178879,9.809221e-06,008,nbody,n_256
9.81745819291218,9.649941e-06,008,nbody,n_256
9.933753669762769,9.183806000000001e-06,008,nbody,n_256
10.062741180933859,8.459013e-06,008,nbody,n_256
10.17259010965928,6.786003e-06,008,nbody,n_256
10.288967267918858,5.931526e-06,008,nbody,n_256
10.426141769545206,4.194109e-06,008,nbody,n_256
10.560212377629801,3.3508369999999997e-06,008,nbody,n_256
10.684355552929057,2.851161e-06,008,nbody,n_256
10.808555276896074,2.514761e-06,008,nbody,n_256
10.951968981532449,2.307084e-06,008,nbody,n_256
11.057199769057092,1.672038e-06,008,nbody,n_256
11.18592338644528,1.548079e-06,008,nbody,n_256
11.34313496601622,1.378014e-06,008,nbody,n_256
11.470136990630243,1.19513e-06,008,nbody,n_256
11.603843173967025,1.076456e-06,008,nbody,n_256
11.74723174586217,9.745613e-07,008,nbody,n_256
11.88889244179784,7.822974e-07,008,nbody,n_256
12.033801544537324,7.672609e-07,008,nbody,n_256
12.165396577610894,6.694203e-07,008,nbody,n_256
12.31641921965426,6.174108e-07,008,nbody,n_256
12.461108410907993,5.867131e-07,008,nbody,n_256
12.619337866498695,5.492137999999999e-07,008,nbody,n_256
12.758661217500096,5.86802e-07,008,nbody,n_256
12.920421823233436,5.437420000000001e-07,008,nbody,n_256
13.080341455671771,5.116251e-07,008,nbody,n_256
13.22824135461747,4.910283e-07,008,nbody,n_256
13.38520788996143,3.894092e-07,008,nbody,n_256
13.555501061341918,3.4443780000000005e-07,008,nbody,n_256
13.725875914131402,2.7297839999999997e-07,008,nbody,n_256
13.879945901048751,2.411528e-07,008,nbody,n_256
14.035266241842232,2.237019e-07,008,nbody,n_256
14.204189678825754,1.777771e-07,008,nbody,n_256
14.387313114603502,1.657106e-07,008,nbody,n_256
14.555897259580437,1.434893e-07,008,nbody,n_256
14.724261493071623,1.1694569999999999e-07,008,nbody,n_256
14.91251200806003,1.129976e-07,008,nbody,n_256
15.090803674336557,9.969436e-08,008,nbody,n_256
15.265287730316935,9.131423000000001e-08,008,nbody,n_256
15.454197979762595,8.47321e-08,008,nbody,n_256
15.63615274307321,6.780224e-08,008,nbody,n_256
15.818145205495668,7.630986999999999e-08,008,nbody,n_256
16.014061206558832,6.896678e-08,008,nbody,n_256
16.19645579284095,6.525384e-08,008,nbody,n_256
16.401281350669695,6.245914000000001e-08,008,nbody,n_256
16.604033457347075,6.267366e-08,008,nbody,n_256
16.798629989495733,5.354903e-08,008,nbody,n_256
16.996273866518376,5.5870349999999996e-08,008,nbody,n_256
17.204881901902045,5.575675e-08,008,nbody,n_256
17.41570161851384,5.2188980000000005e-08,008,nbody,n_256
17.617228504056317,5.831338e-08,008,nbody,n_256
17.829480786918154,5.118883e-08,008,nbody,n_256
18.04397616693465,5.19368e-08,008,nbody,n_256
18.270547829111546,5.591993e-08,008,nbody,n_256
18.49020170426524,5.880771e-08,008,nbody,n_256
18.702497969424222,5.137888e-08,008,nbody,n_256
18.920851225219327,5.774048e-08,008,nbody,n_256
19.148717223569502,5.6563860000000004e-08,008,nbody,n_256
19.3704759658011,5.195755e-08,008,nbody,n_256
