Coord.,Numerical,Analytical,Error,Source
5.65625,3.353705893018663e-22,0.012369976190912997,0.012369976190912997,fd_2_results
5.71875,6.821502202276885e-21,0.01747357224696118,0.01747357224696118,fd_2_results
5.78125,1.2613421093823353e-19,0.024314886071552744,0.024314886071552744,fd_2_results
5.84375,2.118685971460994e-18,0.033330396555403825,0.033330396555403825,fd_2_results
5.90625,3.230149062813923e-17,0.04500765909990138,0.04500765909990135,fd_2_results
5.96875,4.465714465613334e-16,0.05987011229268562,0.05987011229268519,fd_2_results
7.03125,0.0008584179314867741,0.7691315056262941,0.7682730876948074,fd_2_results
7.09375,0.001725884883959148,0.7807696062131747,0.7790437213292157,fd_2_results
7.15625,0.0032127218550648214,0.7807696062131747,0.7775568843581101,fd_2_results
7.21875,0.005585379805349286,0.7691315056262941,0.7635461258209448,fd_2_results
7.28125,0.009147168367294355,0.7463731489133779,0.7372259805460836,fd_2_results
7.34375,0.014234820736404282,0.7134920122220699,0.6992571914856657,fd_2_results
7.40625,0.0212023682643912,0.6718927060564144,0.6506903377920232,fd_2_results
7.46875,0.030424929906156372,0.6232875331912994,0.592862603285143,fd_2_results
7.53125,0.042329497054513616,0.5695799025867435,0.5272504055322299,fd_2_results
7.59375,0.05730400114987269,0.5127416261175961,0.4554376249677234,fd_2_results
7.65625,0.0757953731948032,0.4546950209300316,0.37889964773522833,fd_2_results
7.71875,0.09823443938577053,0.3972094054244819,0.2989749660387114,fd_2_results
7.78125,0.12489001693218348,0.34181927697739706,0.2169292600452136,fd_2_results
7.84375,0.15628148169252912,0.2897685727618391,0.13348709106930998,fd_2_results
7.90625,0.1923150482937361,0.24198236388331168,0.049667315589575545,fd_2_results
7.96875,0.23355700712805189,0.19906451539955355,0.03449249172849836,fd_2_results
6.03125,5.592351495719661e-15,0.07845333733643099,0.07845333733642541,fd_2_results
6.09375,6.33539488919781e-14,0.10127225390659042,0.10127225390652708,fd_2_results
6.15625,6.483075063079047e-13,0.12877964731345937,0.12877964731281105,fd_2_results
6.21875,5.982551602966543e-12,0.16131757682748524,0.1613175768215027,fd_2_results
6.28125,4.9692701817745086e-11,0.19906451539955355,0.19906451534986083,fd_2_results
6.34375,3.708122236501652e-10,0.24198236388331168,0.2419823635124995,fd_2_results
6.40625,2.480815219083808e-09,0.2897685727618391,0.2897685702810239,fd_2_results
6.46875,1.484986971874991e-08,0.3418192769773971,0.34181926212752733,fd_2_results
6.53125,7.937029617181272e-08,0.3972094054244819,0.39720932605418574,fd_2_results
6.59375,3.7808035709241434e-07,0.4546950209300316,0.4546946428496745,fd_2_results
6.65625,1.6027048399472194e-06,0.512741626117596,0.512740023412756,fd_2_results
6.71875,6.041602582980235e-06,0.5695799025867435,0.5695738609841605,fd_2_results
6.78125,2.0263009985668507e-05,0.6232875331912993,0.6232672701813136,fd_2_results
6.84375,6.059917353858192e-05,0.6718927060564144,0.6718321068828758,fd_2_results
6.90625,0.0001622791197787023,0.7134920122220697,0.7133297331022911,fd_2_results
6.96875,0.00039157890390436126,0.7463731489133779,0.7459815700094734,fd_2_results
0.03125,0.27902533764861653,0.16131757682748524,0.11770776082113137,fd_4_results
0.09375,0.3302203106715564,0.12877964731345934,0.20144066335809696,fd_4_results
0.15625,0.3847764940182037,0.1012722539065904,0.2835042401116133,fd_4_results
0.21875,0.4419656691148816,0.078453337336431,0.36351233177845055,fd_4_results
0.28125,0.4998895939973716,0.05987011229268564,0.440019481704686,fd_4_results
0.34375,0.5573624753006557,0.04500765909990138,0.5123548162007544,fd_4_results
0.40625,0.6122653737933648,0.033330396555403825,0.5789349772379608,fd_4_results
0.46875,0.6628467898986637,0.024314886071552744,0.638531903827111,fd_4_results
0.53125,0.7077305643355831,0.017473572246961177,0.6902569920886219,fd_4_results
0.59375,0.74434232841448,0.012369976190912992,0.731972352223567,fd_4_results
0.65625,0.7728346576165485,0.008626482194320847,0.7642081754222275,fd_4_results
0.71875,0.7904472017734474,0.00592619993689497,0.7845210018365523,fd_4_results
0.78125,0.7976594493310515,0.0040104820011482014,0.7936489673299033,fd_4_results
0.84375,0.794166403517871,0.002673588388645743,0.7914928151292253,fd_4_results
0.90625,0.7784250467459594,0.0017557805107350092,0.7766692662352244,fd_4_results
0.96875,0.752854890818937,0.0011358568576547367,0.7517190339612823,fd_4_results
1.03125,0.7168538022559667,0.000723860181778877,0.7161299420741879,fd_4_results
1.09375,0.6700656414191529,0.0004544263158650018,0.6696112151032879,fd_4_results
1.15625,0.6155011099588608,0.0002810282391034432,0.6152200817197573,fd_4_results
1.21875,0.5534336429592565,0.0001712040971022758,0.5532624388621542,fd_4_results
1.28125,0.48398412093364335,0.00010274390023473378,0.4838813770334087,fd_4_results
1.34375,0.4110170372848112,6.0740119896148014e-05,0.4109562971649151,fd_4_results
1.40625,0.338154836864962,3.537308556531606e-05,0.33811946377939667,fd_4_results
1.46875,0.2673237541531211,2.0293079051421235e-05,0.26730346107406966,fd_4_results
1.53125,0.20157002629621829,1.1468342443783756e-05,0.20155855795377448,fd_4_results
1.59375,0.14478922731679614,6.384561291585791e-06,0.14478284275550454,fd_4_results
1.65625,0.09907471103196976,3.501379392805579e-06,0.09907120965257694,fd_4_results
1.71875,0.06418510352475221,1.8915811832714e-06,0.06418321194356894,fd_4_results
1.78125,0.0388667643260343,1.006673189216935e-06,0.03886575765284509,fd_4_results
1.84375,0.021689727983772795,5.277517997718416e-07,0.021689200231973023,fd_4_results
1.90625,0.011037284046807785,2.7255154500144465e-07,0.011037011495262782,fd_4_results
1.96875,0.005093089814851166,1.3865810981615462e-07,0.00509295115674135,fd_4_results
2.03125,0.0021281784397160523,6.948956491153104e-08,0.002128108950151141,fd_4_results
2.09375,0.0008063683069507286,3.430611650768001e-08,0.000806334000834221,fd_4_results
2.15625,0.00027785401676577406,1.6684034603742324e-08,0.0002778373327311704,fd_4_results
2.21875,8.73838609280262e-05,7.992967458222132e-09,8.737586796056798e-05,fd_4_results
2.28125,2.517987357646336e-05,3.772181222130394e-09,2.5176101395241234e-05,fd_4_results
2.34375,6.673383516428516e-06,1.753702219556178e-09,6.67162981420896e-06,fd_4_results
2.40625,1.6326666115289267e-06,8.031612553179472e-10,1.6318634502736088e-06,fd_4_results
2.46875,3.69994818380581e-07,3.6236445847867697e-10,3.6963245392210237e-07,fd_4_results
2.53125,7.791452991559074e-08,1.6106661719508832e-10,7.775346329839567e-08,fd_4_results
2.59375,1.529095753590897e-08,7.053270473316357e-11,1.522042483117581e-08,fd_4_results
2.65625,2.8042012536122277e-09,3.042222050856678e-11,2.7737790331036606e-09,fd_4_results
2.71875,4.817374448565966e-10,1.2908427077319348e-11,4.688290177792772e-10,fd_4_results
2.78125,7.769956254295782e-11,5.368484646201988e-12,7.233107789675584e-11,fd_4_results
2.84375,1.1790540485709552e-11,2.1717033958157962e-12,9.618837089893757e-12,fd_4_results
2.90625,1.6864880163514061e-12,8.474361416687227e-13,8.390518746826835e-13,fd_4_results
2.96875,2.2778704215365056e-13,3.2612760817500845e-13,9.834056602135783e-14,fd_4_results
3.03125,2.909869051626232e-14,1.470130992853987e-13,1.1791440876913634e-13,fd_4_results
3.09375,3.520994159624281e-15,1.1110138718246197e-13,1.0758039302283769e-13,fd_4_results
3.15625,4.0411470100083726e-16,1.3797736168845777e-13,1.3757324698745693e-13,fd_4_results
3.21875,4.405013989830718e-17,2.1771430198404253e-13,2.176702518441442e-13,fd_4_results
3.28125,4.565714476344414e-18,4.150440221522422e-13,4.1503945643776586e-13,fd_4_results
3.34375,4.504719435031608e-19,9.238367173037136e-13,9.2383626683177e-13,fd_4_results
3.40625,4.235155282352828e-20,2.211842537892133e-12,2.211842495540581e-12,fd_4_results
3.46875,3.7977613030874405e-21,5.3639432016517736e-12,5.363943197854012e-12,fd_4_results
3.53125,3.251085766785849e-22,1.2867467571383666e-11,1.2867467571058558e-11,fd_4_results
3.59375,2.6590780202671936e-23,3.036436328163136e-11,3.036436328160477e-11,fd_4_results
3.65625,2.0795568839398416e-24,7.04796962334251e-11,7.047969623342302e-11,fd_4_results
3.71875,1.5561815510827683e-25,1.6103408455969991e-10,1.6103408455969976e-10,fd_4_results
3.78125,1.11504188082785e-26,3.6235754186302175e-10,3.6235754186302175e-10,fd_4_results
3.84375,7.654833738677423e-28,8.031751937225539e-10,8.031751937225539e-10,fd_4_results
3.90625,5.03788210862736e-29,1.7537265597340644e-09,1.7537265597340644e-09,fd_4_results
3.96875,3.1802832283459784e-30,3.772205094596585e-09,3.772205094596585e-09,fd_4_results
4.03125,1.9265973143353782e-31,7.992983547964924e-09,7.992983547964924e-09,fd_4_results
4.09375,1.1202702595347063e-32,1.6684040616069157e-08,1.6684040616069157e-08,fd_4_results
4.15625,6.368106182113622e-34,3.4306114304882825e-08,3.4306114304882825e-08,fd_4_results
4.21875,3.1407103209817925e-35,6.9489558398229e-08,6.9489558398229e-08,fd_4_results
4.28125,8.010463431154841e-36,1.3865810281542302e-07,1.3865810281542302e-07,fd_4_results
4.34375,2.4479434066848767e-34,2.725515399467242e-07,2.725515399467242e-07,fd_4_results
4.40625,3.7937135395939e-33,5.277517974162756e-07,5.277517974162756e-07,fd_4_results
4.46875,5.817943560017547e-32,1.0066731890771671e-06,1.0066731890771671e-06,fd_4_results
4.53125,8.56715906999854e-31,1.8915811843385287e-06,1.8915811843385287e-06,fd_4_results
4.59375,1.2101434381610268e-29,3.501379394138624e-06,3.501379394138624e-06,fd_4_results
4.65625,1.6392602719789963e-28,6.384561292611866e-06,6.384561292611866e-06,fd_4_results
4.71875,2.1281435528853235e-27,1.146834244432261e-05,1.146834244432261e-05,fd_4_results
4.78125,2.645707624526863e-26,2.029307905155337e-05,2.029307905155337e-05,fd_4_results
4.84375,3.146630586532262e-25,3.5373085565220086e-05,3.5373085565220086e-05,fd_4_results
4.90625,3.576312365038812e-24,6.07401198959849e-05,6.07401198959849e-05,fd_4_results
4.96875,3.8797291417237683e-23,0.00010274390023459828,0.00010274390023459828,fd_4_results
5.03125,4.0125488609316223e-22,0.0001712040971021988,0.0001712040971021988,fd_4_results
5.09375,3.95157211121382e-21,0.00028102823910341665,0.00028102823910341665,fd_4_results
5.15625,3.7011657720188936e-20,0.0004544263158650044,0.0004544263158650043,fd_4_results
5.21875,3.293283465359683e-19,0.0007238601817788896,0.0007238601817788892,fd_4_results
5.28125,2.7807164539735498e-18,0.0011358568576547486,0.0011358568576547458,fd_4_results
5.34375,2.225565375870928e-17,0.001755780510735016,0.0017557805107349938,fd_4_results
5.40625,1.6865137662667276e-16,0.002673588388645745,0.002673588388645577,fd_4_results
5.46875,1.2086184659652764e-15,0.0040104820011482014,0.004010482001146993,fd_4_results
5.53125,8.18047182965368e-15,0.00592619993689497,0.0059261999368867896,fd_4_results
5.59375,5.2220007029768325e-14,0.008626482194320847,0.008626482194268627,fd_4_results
5.65625,3.1388662055057515e-13,0.012369976190912997,0.012369976190599112,fd_4_results
5.71875,1.7734501571468649e-12,0.01747357224696118,0.01747357224518773,fd_4_results
5.78125,9.400300519568449e-12,0.024314886071552744,0.024314886062152444,fd_4_results
5.84375,4.665106012331883e-11,0.033330396555403825,0.03333039650875277,fd_4_results
5.90625,2.1631498454695706e-10,0.04500765909990138,0.0450076588835864,fd_4_results
5.96875,9.35313707500619e-10,0.05987011229268562,0.05987011135737192,fd_4_results
7.03125,0.0022493299356962084,0.7691315056262941,0.7668821756905979,fd_4_results
7.09375,0.003494050167042446,0.7807696062131747,0.7772755560461325,fd_4_results
7.15625,0.005296880552418175,0.7807696062131747,0.7754727256607566,fd_4_results
7.21875,0.007849298074572362,0.7691315056262941,0.7612822075517217,fd_4_results
7.28125,0.011396237294318726,0.7463731489133779,0.7349769116190593,fd_4_results
7.34375,0.016243246103298893,0.7134920122220699,0.6972487661187711,fd_4_results
7.40625,0.022736209022688917,0.6718927060564144,0.6491564970337255,fd_4_results
7.46875,0.0313030349565579,0.6232875331912994,0.5919844982347414,fd_4_results
7.53125,0.04242016356079173,0.5695799025867435,0.5271597390259518,fd_4_results
7.59375,0.05656952356349541,0.5127416261175961,0.45617210255410073,fd_4_results
7.65625,0.07433981409564448,0.4546950209300316,0.3803552068343871,fd_4_results
7.71875,0.09618493889367728,0.3972094054244819,0.3010244665308046,fd_4_results
7.78125,0.12263652771383184,0.34181927697739706,0.2191827492635652,fd_4_results
7.84375,0.15404032258719072,0.2897685727618391,0.13572825017464837,fd_4_results
7.90625,0.1905880546645376,0.24198236388331168,0.0513943092187741,fd_4_results
7.96875,0.2323912103728903,0.19906451539955355,0.03332669497333676,fd_4_results
6.03125,3.764408073983598e-09,0.07845333733643099,0.07845333357202292,fd_4_results
6.09375,1.4081951410943017e-08,0.10127225390659042,0.101272239824639,fd_4_results
6.15625,4.891000045021671e-08,0.12877964731345937,0.12877959840345893,fd_4_results
6.21875,1.576420668433884e-07,0.16131757682748524,0.1613174191854184,fd_4_results
6.28125,4.715578401156367e-07,0.19906451539955355,0.19906404384171345,fd_4_results
6.34375,1.3103310702231955e-06,0.24198236388331168,0.24198105355224145,fd_4_results
6.40625,3.3888326063441427e-06,0.2897685727618391,0.2897651839292328,fd_4_results
6.46875,8.183350356269596e-06,0.3418192769773971,0.3418110936270408,fd_4_results
6.53125,1.8534349597256515e-05,0.3972094054244819,0.3971908710748847,fd_4_results
6.59375,3.958262439344577e-05,0.4546950209300316,0.4546554383056381,fd_4_results
6.65625,8.012707082289299e-05,0.512741626117596,0.512661499046773,fd_4_results
6.71875,0.00015441775179381588,0.5695799025867435,0.5694254848349497,fd_4_results
6.78125,0.0002843865271848046,0.6232875331912993,0.6230031466641145,fd_4_results
6.84375,0.0005025619652781326,0.6718927060564144,0.6713901440911363,fd_4_results
6.90625,0.0008557976642493741,0.7134920122220697,0.7126362145578204,fd_4_results
6.96875,0.001408993117162115,0.7463731489133779,0.7449641557962157,fd_4_results
0.03125,0.27925916957874675,0.16131757682748524,0.11794159275126152,gramfe_fft_results
0.09375,0.33032521693036376,0.12877964731345934,0.2015455696169044,gramfe_fft_results
0.15625,0.3848896579853393,0.1012722539065904,0.28361740407874886,gramfe_fft_results
0.21875,0.4423914876106484,0.078453337336431,0.3639381502742174,gramfe_fft_results
0.28125,0.5000444093091198,0.05987011229268564,0.44017429701643407,gramfe_fft_results
0.34375,0.5576940048382986,0.04500765909990138,0.5126863457383972,gramfe_fft_results
0.40625,0.6120980167688858,0.033330396555403825,0.5787676202134819,gramfe_fft_results
0.46875,0.6618658340361465,0.024314886071552744,0.6375509479645938,gramfe_fft_results
0.53125,0.7054680407951565,0.017473572246961177,0.6879944685481952,gramfe_fft_results
0.59375,0.739636359627672,0.012369976190912992,0.7272663834367592,gramfe_fft_results
0.65625,0.7654713343750379,0.008626482194320847,0.756844852180717,gramfe_fft_results
0.71875,0.7791511204710013,0.00592619993689497,0.7732249205341062,gramfe_fft_results
0.78125,0.7818302492405728,0.0040104820011482014,0.7778197672394246,gramfe_fft_results
0.84375,0.7726690812688134,0.002673588388645743,0.7699954928801677,gramfe_fft_results
0.90625,0.7522129229949773,0.0017557805107350092,0.7504571424842422,gramfe_fft_results
0.96875,0.7209238840986203,0.0011358568576547367,0.7197880272409656,gramfe_fft_results
1.03125,0.6818433758696936,0.000723860181778877,0.6811195156879147,gramfe_fft_results
1.09375,0.6349170749678174,0.0004544263158650018,0.6344626486519523,gramfe_fft_results
1.15625,0.5811428660428177,0.0002810282391034432,0.5808618378037144,gramfe_fft_results
1.21875,0.5254165087951188,0.0001712040971022758,0.5252453046980166,gramfe_fft_results
1.28125,0.466528097370727,0.00010274390023473378,0.4664253534704922,gramfe_fft_results
1.34375,0.4099300563462891,6.0740119896148014e-05,0.40986931622639294,gramfe_fft_results
1.40625,0.35307018563461984,3.537308556531606e-05,0.3530348125490545,gramfe_fft_results
1.46875,0.3015165055296364,2.0293079051421235e-05,0.30149621245058494,gramfe_fft_results
1.53125,0.25193470093980613,1.1468342443783756e-05,0.2519232325973623,gramfe_fft_results
1.59375,0.20805442140273417,6.384561291585791e-06,0.20804803684144255,gramfe_fft_results
1.65625,0.16857116042178205,3.501379392805579e-06,0.16856765904238924,gramfe_fft_results
1.71875,0.13537353407755975,1.8915811832714e-06,0.13537164249637648,gramfe_fft_results
1.78125,0.10662378921763609,1.006673189216935e-06,0.10662278254444686,gramfe_fft_results
1.84375,0.08316231518177526,5.277517997718416e-07,0.0831617874299755,gramfe_fft_results
1.90625,0.06358348418162219,2.7255154500144465e-07,0.06358321163007719,gramfe_fft_results
1.96875,0.047809816256811376,1.3865810981615462e-07,0.04780967759870156,gramfe_fft_results
2.03125,0.03539014870421388,6.948956491153104e-08,0.03539007921464896,gramfe_fft_results
2.09375,0.025753909562261815,3.430611650768001e-08,0.025753875256145312,gramfe_fft_results
2.15625,0.01857201831915039,1.6684034603742324e-08,0.018572001635115784,gramfe_fft_results
2.21875,0.013176409515885147,7.992967458222132e-09,0.013176401522917693,gramfe_fft_results
2.28125,0.009207549786277311,3.772181222130394e-09,0.009207546014096088,gramfe_fft_results
2.34375,0.006384898782737353,1.753702219556178e-09,0.006384897029035134,gramfe_fft_results
2.40625,0.004291815098987014,8.031612553179472e-10,0.004291814295825759,gramfe_fft_results
2.46875,0.002815862447938958,3.6236445847867697e-10,0.0028158620855745003,gramfe_fft_results
2.53125,0.0018648834407373647,1.6106661719508832e-10,0.001864883279670748,gramfe_fft_results
2.59375,0.0012287316622947295,7.053270473316357e-11,0.0012287315917620253,gramfe_fft_results
2.65625,0.0008017637082111334,3.042222050856678e-11,0.0008017636777889129,gramfe_fft_results
2.71875,0.000505844665883844,1.2908427077319348e-11,0.000505844652975417,gramfe_fft_results
2.78125,0.00030151790455473066,5.368484646201988e-12,0.00030151789918624603,gramfe_fft_results
2.84375,0.00018911592529768665,2.1717033958157962e-12,0.00018911592312598324,gramfe_fft_results
2.90625,0.0001236049096329303,8.474361416687227e-13,0.00012360490878549416,gramfe_fft_results
2.96875,7.097036320876216e-05,3.2612760817500845e-13,7.097036288263455e-05,gramfe_fft_results
3.03125,3.581414202744849e-05,1.470130992853987e-13,3.581414188043539e-05,gramfe_fft_results
3.09375,2.031420847927272e-05,1.1110138718246197e-13,2.031420836817133e-05,gramfe_fft_results
3.15625,1.1476820273357518e-05,1.3797736168845777e-13,1.1476820135380156e-05,gramfe_fft_results
3.21875,6.248673757377667e-06,2.1771430198404253e-13,6.248673539663365e-06,gramfe_fft_results
3.28125,3.359575828226265e-06,4.150440221522422e-13,3.3595754131822426e-06,gramfe_fft_results
3.34375,1.924567633818035e-06,9.238367173037136e-13,1.9245667099813177e-06,gramfe_fft_results
3.40625,1.3295526379583174e-06,2.211842537892133e-12,1.3295504261157796e-06,gramfe_fft_results
3.46875,1.0935207241220526e-06,5.3639432016517736e-12,1.093515360178851e-06,gramfe_fft_results
3.53125,8.916475397657616e-07,1.2867467571383666e-11,8.916346722981902e-07,gramfe_fft_results
3.59375,6.047575947298417e-07,3.036436328163136e-11,6.047272303665602e-07,gramfe_fft_results
3.65625,2.873656512843285e-07,7.04796962334251e-11,2.872951715880951e-07,gramfe_fft_results
3.71875,6.606421744726432e-08,1.6103408455969991e-10,6.590318336270462e-08,gramfe_fft_results
3.78125,2.1201339835124545e-08,3.6235754186302175e-10,2.0838982293261524e-08,gramfe_fft_results
3.84375,9.265426690788161e-08,8.031751937225539e-10,9.185109171415905e-08,gramfe_fft_results
3.90625,1.257706947057753e-07,1.7537265597340644e-09,1.2401696814604122e-07,gramfe_fft_results
3.96875,8.1979730044035e-08,3.772205094596585e-09,7.820752494943844e-08,gramfe_fft_results
4.03125,3.841535175290572e-08,7.992983547964924e-09,3.0422368204940804e-08,gramfe_fft_results
4.09375,2.8041711280288183e-08,1.6684040616069157e-08,1.135767066421903e-08,gramfe_fft_results
4.15625,2.9158126842095694e-08,3.4306114304882825e-08,5.1479874627871305e-09,gramfe_fft_results
