NGrid,Time,Error(Dens),Error(Real),Error(Imag),Source
128.0,21.215478,0.0010250968662148807,0.00032015098759075045,0.0003059262235183269,GaussianWavePacketSlow
128.0,21.759465,0.0010231328648959703,0.00029019831117693684,0.00024632731492602034,GaussianWavePacketSlow
128.0,22.303451,0.001064443244184856,0.00029133741721665274,0.0001906131051612192,GaussianWavePacketSlow
128.0,22.847438,0.0010687893776957225,0.00033958254016397404,0.00017680435075817513,GaussianWavePacketSlow
128.0,23.391425,0.001132137836975744,0.00042219136776111554,0.00021187379388720728,GaussianWavePacketSlow
128.0,23.935411,0.0011433490726631137,0.00044819355207437184,0.0002760625720839016,GaussianWavePacketSlow
128.0,24.479398,0.0011623669997788966,0.0004990541492588818,0.0002846100196620682,GaussianWavePacketSlow
128.0,25.023385,0.0011965831508859992,0.0005562724254559726,0.00027624548238236457,GaussianWavePacketSlow
128.0,25.567371,0.0012212772853672504,0.0005500643455889076,0.00029798984724038746,GaussianWavePacketSlow
128.0,26.111358,0.001261093479115516,0.0005096456479805056,0.00032975374642774113,GaussianWavePacketSlow
128.0,26.655344,0.001250026049092412,0.00044733373215422034,0.00041391362174181273,GaussianWavePacketSlow
128.0,27.199331,0.001301720563787967,0.000409692591347266,0.0004284987880964764,GaussianWavePacketSlow
128.0,27.743318,0.0013192081023589708,0.00039922047653817566,0.00039079843554645777,GaussianWavePacketSlow
128.0,28.287304,0.0013514638849301264,0.00043628118146443745,0.0004579128726618365,GaussianWavePacketSlow
128.0,28.831291,0.0013533904566429555,0.0004397402299218811,0.0005411508536781184,GaussianWavePacketSlow
128.0,29.375278,0.0013783970498479905,0.00041662363219074905,0.0005710996886136854,GaussianWavePacketSlow
128.0,29.919264,0.00144131580600515,0.00041174254147335887,0.0006101364297137479,GaussianWavePacketSlow
128.0,30.463251,0.001429493771865964,0.0004543815812212415,0.0005753399673267268,GaussianWavePacketSlow
128.0,31.007237,0.0014816715847700834,0.00054830705630593,0.0005186424386920408,GaussianWavePacketSlow
