PWave_NWavelength,Error(Dens),Error(Real),Error(Imag),Error(Passive00)
1,1.8839157664429784e-11,6.273547278096065e-05,6.2735472780947e-05,9.853463749362435e-05
2,4.7765239315905594e-09,0.0009995524825811182,0.000999552482581203,0.0015750354819658282
3,1.2046041080425454e-07,0.005068966746767838,0.005068966746767837,0.00796082017392075
4,1.1763331939466937e-06,0.01608290992188587,0.01608290992188583,0.025103611965201143
5,6.809788501436001e-06,0.03891337616245343,0.038913376162453314,0.0611111813718899
6,2.8250056109891536e-05,0.08041411002427333,0.08041411002427346,0.12627310184519042
7,9.29177580637104e-05,0.1480258722468856,0.14802587224688554,0.41475066409497136
8,0.0002573683229810768,0.2516627807167055,0.25166278071670567,1.082030193879993
9,0.0006240869009085919,0.39460960786319543,0.39460960786319527,1.1009834593070225
10,0.0013603198373378974,0.5855245793988128,0.5855245793988126,1.501253233737856
11,0.002715708305296015,0.8140503733944645,0.8140503733944646,2.1552054881690608
12,0.005034244297050903,1.0405021149558826,1.040502114955882,2.6952337789107155
13,0.008755330977136261,1.234534157217527,1.2345341572175264,3.0672856363994394
14,0.014398884281735132,1.238772813611127,1.2387728136111262,3.089946467874466
15,0.022530846785380608,0.9266050354165877,0.9266050354165872,2.438871344033511
16,0.03370844687155339,0.2289117524693458,0.22891175246934603,0.3355920577154596
17,0.04840890967726314,0.7187610960867705,0.7187610960867709,1.938114976828191
18,0.0669503942922293,1.2504859634158068,1.2504859634158076,3.1350095438998724
19,0.08941831027739724,0.6686478285469915,0.6686478285469919,1.8871235537632425
20,0.115612096932176,0.7462105523401952,0.7462105523401948,1.9865259585841792
21,0.14502559081691202,1.0988643828594211,1.0988643828594216,2.8834495056069542
22,0.17686798474806162,0.5317656732773153,0.5317656732773147,1.4618765947933787
23,0.21012348125196367,0.9702644636340345,0.970264463634032,2.6270307630830936
24,0.24363881732232995,1.0003717121817173,1.0003717121817166,2.8640231102720253
25,0.2762218971750046,0.10416948507473772,0.10416948507473772,0.07264248419712303
26,0.30673372332447896,0.7783505577913709,0.7783505577913715,2.2964031623559644
27,0.33415963662017006,1.101645098290464,1.1016450982904633,3.0260576827554138
28,0.3576527726048137,1.154245661107571,1.1542456611075724,3.1415926535897927
29,0.3765500537433269,1.1371154813691255,1.1371154813691235,3.133242688438698
30,0.39036679341959896,1.1293158982132474,1.1293158982132483,3.1284525727148447
31,0.3987790086754718,0.9826817563742071,0.9826817563742049,2.8158608942508567
32,0.4016028636237437,0.5413336137649062,0.4474105909585516,0.775109141368792
33,0.3987790086754715,0.5762781854927147,0.5762781854927157,1.6983575747924655
34,0.3903667934195988,1.1293158982132532,1.1293158982132532,3.1284525727148504
35,0.37655005374332706,0.1537506981400714,0.15375069814007142,0.3215990181159283
36,0.35765277260481365,1.154245661107571,1.1542456611075729,3.141592653589794
37,0.33415963662017006,0.368066295691757,0.36806629569175703,1.0897001628302343
38,0.3067337233244789,0.7783505577914371,0.778350557791438,2.296403162356049
39,0.2762218971750045,1.17787985077331,1.17787985077331,3.141592653589792
