Coord.,Numerical,Analytical,Error,Source,Index
0.76953125,1.8355450328532e-05,1.8355450328532e-05,0.0,base_fft_results,000000
0.77734375,3.179291492465181e-05,3.179291492465181e-05,0.0,base_fft_results,000000
0.78515625,5.439939708351977e-05,5.439939708351977e-05,0.0,base_fft_results,000000
0.79296875,9.195097188539014e-05,9.195097188539014e-05,0.0,base_fft_results,000000
0.80078125,0.00015353842813080202,0.00015353842813080202,0.0,base_fft_results,000000
0.80859375,0.00025326571267542613,0.00025326571267542613,0.0,base_fft_results,000000
0.81640625,0.00041269979726685625,0.00041269979726685625,0.0,base_fft_results,000000
0.82421875,0.0006643404001456676,0.0006643404001456676,0.0,base_fft_results,000000
0.83203125,0.001056441916829956,0.001056441916829956,0.0,base_fft_results,000000
0.83984375,0.0016595836154190793,0.0016595836154190793,0.0,base_fft_results,000000
0.84765625,0.0025754386323446486,0.0025754386323446486,0.0,base_fft_results,000000
0.85546875,0.003948224389578241,0.003948224389578241,0.0,base_fft_results,000000
0.86328125,0.005979309056023346,0.005979309056023346,0.0,base_fft_results,000000
0.87109375,0.008945378678026505,0.008945378678026505,0.0,base_fft_results,000000
0.00390625,0.003756750136747572,0.003756750136747757,1.8518173106052416e-16,base_fft_results,000001
0.01171875,0.005691168213197349,0.005691168213197599,2.5066754227864863e-16,base_fft_results,000001
0.01953125,0.008517575621628802,0.008517575621629022,2.2030988144905448e-16,base_fft_results,000001
0.02734375,0.012593778147880407,0.012593778147880706,2.9663771439203396e-16,base_fft_results,000001
0.03515625,0.018395921324496804,0.018395921324497223,4.1980308118638727e-16,base_fft_results,000001
0.04296875,0.02654682048980147,0.02654682048980208,6.10622663543836e-16,base_fft_results,000001
0.05078125,0.037846781013398265,0.03784678101339871,4.440892098500625e-16,base_fft_results,000001
0.05859375,0.053305355747592806,0.0533053557475932,3.885780586188048e-16,base_fft_results,000001
0.06640625,0.0741716959629677,0.07417169596296877,1.0685896612017132e-15,base_fft_results,000001
0.07421875,0.10196028420637772,0.10196028420637854,8.187894806610529e-16,base_fft_results,000001
0.08203125,0.13846797145726872,0.13846797145727008,1.3600232051658168e-15,base_fft_results,000001
0.08984375,0.1857774883119636,0.1857774883119636,5.551115123125784e-17,base_fft_results,000001
0.09765625,0.24624210136511487,0.246242101365116,1.0824674490095276e-15,base_fft_results,000001
0.10546875,0.32244600082823766,0.32244600082823766,5.551115123125784e-17,base_fft_results,000001
0.11328125,0.4171354942833157,0.4171354942833186,2.997602166487923e-15,base_fft_results,000001
0.12109375,0.5331172819662211,0.5331172819662193,1.7763568394002505e-15,base_fft_results,000001
0.12890625,0.6731220870241499,0.6731220870241497,2.2204460492503126e-16,base_fft_results,000001
0.13671875,0.8396347139607614,0.8396347139607595,2.1094237467877974e-15,base_fft_results,000001
0.14453125,1.034695106141525,1.0346951061415213,3.774758283725532e-15,base_fft_results,000001
0.15234375,1.2596789402841515,1.2596789402841473,4.440892098500625e-15,base_fft_results,000001
0.16015625,1.51507037781555,1.5150703778155488,1.3322676295501878e-15,base_fft_results,000001
0.16796875,1.8002433279351673,1.8002433279351602,7.105427357601002e-15,base_fft_results,000001
0.17578125,2.113270436424016,2.1132704364240107,4.884981308350689e-15,base_fft_results,000001
0.18359375,2.450780463137356,2.4507804631373458,1.021405182655144e-14,base_fft_results,000001
0.19140625,2.8078842853789125,2.807884285378903,9.325873406851315e-15,base_fft_results,000001
0.19921875,3.178187151122549,3.178187151122533,1.554312234475219e-14,base_fft_results,000001
0.20703125,3.553899917869289,3.553899917869275,1.376676550535194e-14,base_fft_results,000001
0.21484375,3.9260550404796586,3.926055040479648,1.1102230246251564e-14,base_fft_results,000001
0.22265625,4.284824502343279,4.284824502343261,1.7763568394002505e-14,base_fft_results,000001
0.23046875,4.619927480009443,4.619927480009426,1.7763568394002505e-14,base_fft_results,000001
0.23828125,4.921106258162785,4.921106258162761,2.3980817331903378e-14,base_fft_results,000001
0.24609375,5.178640832387815,5.178640832387802,1.3322676295501878e-14,base_fft_results,000001
0.25390625,5.3838667752540985,5.383866775254086,1.2434497875801752e-14,base_fft_results,000001
0.26171875,5.529658137722979,5.529658137722971,7.993605777301127e-15,base_fft_results,000001
0.26953125,5.610837941083146,5.610837941083139,7.105427357601002e-15,base_fft_results,000001
0.27734375,5.624483306884321,5.624483306884319,3.552713678800501e-15,base_fft_results,000001
0.28515625,5.5701001499394325,5.570100149939424,9.769962616701376e-15,base_fft_results,000001
0.29296875,5.449652875588711,5.449652875588695,1.5987211554602254e-14,base_fft_results,000001
0.30078125,5.267446592296725,5.2674465922967215,3.552713678800501e-15,base_fft_results,000001
0.30859375,5.029871687652979,5.02987168765298,8.88178419700125e-16,base_fft_results,000001
0.31640625,4.745031898438544,4.745031898438548,3.552713678800501e-15,base_fft_results,000001
0.32421875,4.422286049504615,4.422286049504615,0.0,base_fft_results,000001
0.33203125,4.071739546356612,4.07173954635662,6.2172489379008774e-15,base_fft_results,000001
0.33984375,3.703723983224332,3.7037239832243287,3.552713678800501e-15,base_fft_results,000001
0.34765625,3.328301817312004,3.328301817312007,3.1086244689504387e-15,base_fft_results,000001
0.35546875,2.9548283353491227,2.9548283353491267,3.996802888650564e-15,base_fft_results,000001
0.36328125,2.591595830350462,2.591595830350464,1.7763568394002505e-15,base_fft_results,000001
0.37109375,2.245575982201243,2.245575982201244,8.88178419700125e-16,base_fft_results,000001
0.37890625,1.9222669596895288,1.9222669596895288,2.2204460492503126e-16,base_fft_results,000001
0.38671875,1.625642753688321,1.6256427536883205,4.440892098500625e-16,base_fft_results,000001
0.39453125,1.3581945652675562,1.3581945652675584,2.2204460492503127e-15,base_fft_results,000001
0.40234375,1.121048311109664,1.121048311109666,1.7763568394002505e-15,base_fft_results,000001
0.41015625,0.9141387811813039,0.9141387811813053,1.4432899320127037e-15,base_fft_results,000001
0.41796875,0.7364197092895082,0.7364197092895101,1.887379141862766e-15,base_fft_results,000001
0.42578125,0.5860897652363021,0.5860897652363034,1.3322676295501878e-15,base_fft_results,000001
0.43359375,0.4608168343907289,0.4608168343907311,2.2204460492503127e-15,base_fft_results,000001
0.44140625,0.35794640049128523,0.3579464004912872,1.942890293094024e-15,base_fft_results,000001
0.44921875,0.2746838509664117,0.27468385096641257,8.88178419700125e-16,base_fft_results,000001
0.45703125,0.2082445862784052,0.20824458627840717,1.970645868709653e-15,base_fft_results,000001
0.46484375,0.1559695348549957,0.15596953485499643,6.938893903907228e-16,base_fft_results,000001
0.47265625,0.1154067733050575,0.11540677330505804,5.551115123125783e-16,base_fft_results,000001
0.48046875,0.08436227538723962,0.08436227538724012,4.996003610813204e-16,base_fft_results,000001
0.48828125,0.060924326328611285,0.06092432632861192,6.245004513516506e-16,base_fft_results,000001
0.49609375,0.043466898304655846,0.04346689830465656,7.008282842946301e-16,base_fft_results,000001
0.50390625,0.030637408769952225,0.030637408769952603,3.78169717762944e-16,base_fft_results,000001
0.51171875,0.02133393048366956,0.021333930483670268,7.112366251504908e-16,base_fft_results,000001
0.51953125,0.01467625282863287,0.014676252828632856,1.3877787807814457e-17,base_fft_results,000001
0.52734375,0.009974358152139578,0.009974358152139944,3.677613769070831e-16,base_fft_results,000001
0.53515625,0.006696998425360488,0.0066969984253605125,2.5153490401663706e-17,base_fft_results,000001
0.54296875,0.004442228557780229,0.0044422285577805695,3.41740524767431e-16,base_fft_results,000001
0.55078125,0.002911032588118515,0.0029110325881182286,2.8579569266717897e-16,base_fft_results,000001
0.55859375,0.001884597885043124,0.0018845978850431048,1.951563910473908e-17,base_fft_results,000001
0.56640625,0.0012053572826789289,0.0012053572826789464,1.7564075194265172e-17,base_fft_results,000001
0.57421875,0.0007616200310394772,0.0007616200310394422,3.50197301712818e-17,base_fft_results,000001
0.58203125,0.0004754297826619625,0.00047542978266196256,1.0842021724855044e-19,base_fft_results,000001
0.58984375,0.0002931972383252184,0.0002931972383251489,6.955156936494512e-17,base_fft_results,000001
0.59765625,0.00017863182349700798,0.00017863182349700673,1.2468324983583301e-18,base_fft_results,000001
0.60546875,0.0001075185138405393,0.0001075185138405252,1.4094628242311558e-17,base_fft_results,000001
0.61328125,6.3934185648468e-05,6.393418564844757e-05,2.042365842419569e-17,base_fft_results,000001
0.62109375,3.755852104549881e-05,3.7558521045480635e-05,1.8180715179866306e-17,base_fft_results,000001
0.62890625,2.179762990744336e-05,2.1797629907425365e-05,1.7990979799681342e-17,base_fft_results,000001
0.63671875,1.2497854916228195e-05,1.2497854916224472e-05,3.723556836129904e-18,base_fft_results,000001
0.64453125,7.079245959130243e-06,7.079245959127465e-06,2.7765740010995965e-18,base_fft_results,000001
0.65234375,3.961535967579096e-06,3.961535967581708e-06,2.6122496093322626e-18,base_fft_results,000001
0.66015625,2.190103730298172e-06,2.190103730296753e-06,1.4183566701773261e-18,base_fft_results,000001
0.66796875,1.1961586307503854e-06,1.1961586307487851e-06,1.600256995600187e-18,base_fft_results,000001
0.67578125,6.454050229632674e-07,6.454050229591983e-07,4.069040399491252e-18,base_fft_results,000001
0.68359375,3.440225678135228e-07,3.4402256781261003e-07,9.127838797849154e-19,base_fft_results,000001
0.69140625,1.8114762883740613e-07,1.811476288363119e-07,1.0942342189545477e-18,base_fft_results,000001
0.69921875,9.421563870332348e-08,9.421563870231614e-08,1.0073339325221769e-18,base_fft_results,000001
0.70703125,4.838938711097808e-08,4.838938711078235e-08,1.957307852647476e-19,base_fft_results,000001
0.71484375,2.452819747756109e-08,2.452819747786076e-08,2.9967099231571087e-19,base_fft_results,000001
0.72265625,1.2254641065203552e-08,1.225464106530503e-08,1.0147851754800545e-19,base_fft_results,000001
0.73046875,6.016680646397901e-09,6.016680646320943e-09,7.695757546948348e-20,base_fft_results,000001
0.73828125,2.8832002480555873e-09,2.8832002480398646e-09,1.5722221902795394e-20,base_fft_results,000001
0.74609375,1.327572371890674e-09,1.3275723719818712e-09,9.119728291943072e-20,base_fft_results,000001
0.87890625,9.358849693130029e-07,9.358849693129449e-07,5.812763600532636e-20,base_fft_results,000001
0.88671875,1.7219441775323954e-06,1.7219441775359004e-06,3.505022335738295e-18,base_fft_results,000001
0.89453125,3.1299181336345826e-06,3.1299181336321364e-06,2.4462311516704198e-18,base_fft_results,000001
0.90234375,5.620418379344945e-06,5.620418379349531e-06,4.585836376434783e-18,base_fft_results,000001
0.91015625,9.970756168071268e-06,9.970756168066127e-06,5.1431840557281124e-18,base_fft_results,000001
0.91796875,1.747480150171179e-05,1.747480150171852e-05,6.728829732988162e-18,base_fft_results,000001
0.92578125,3.025669790226244e-05,3.02566979022678e-05,5.360024490225213e-18,base_fft_results,000001
0.93359375,5.1755453445935126e-05,5.17554534459363e-05,1.1722935989999517e-18,base_fft_results,000001
0.94140625,8.746133512859312e-05,8.746133512860448e-05,1.134346522962959e-17,base_fft_results,000001
0.94921875,0.0001460163612388824,0.0001460163612389088,2.6400322900022036e-17,base_fft_results,000001
0.95703125,0.00024083100130781025,0.0002408310013078201,9.839134715305953e-18,base_fft_results,000001
0.96484375,0.0003924178190673539,0.00039241781906742114,6.722053469410129e-17,base_fft_results,000001
0.97265625,0.000631699466562837,0.0006316994665628865,4.954803928258755e-17,base_fft_results,000001
0.98046875,0.0010046106178767144,0.001004610617876815,1.006139616066548e-16,base_fft_results,000001
0.98828125,0.0015783760481163226,0.0015783760481163883,6.591949208711867e-17,base_fft_results,000001
0.99609375,0.002449901728638549,0.002449901728638773,2.2377932840100807e-16,base_fft_results,000001
0.75390625,5.661757293701084e-10,5.661757294725624e-10,1.024539702853586e-19,base_fft_results,000001
0.76171875,2.043341809946436e-10,2.0433418096135548e-10,3.3288125993394924e-20,base_fft_results,000001
0.76953125,5.0721904657532765e-11,5.072190464629685e-11,1.1235910915386018e-20,base_fft_results,000001
0.77734375,2.4079965514154277e-11,2.4079965483520218e-11,3.063405237453317e-20,base_fft_results,000001
0.78515625,1.1244386769084228e-10,1.1244386764855514e-10,4.228712727493588e-20,base_fft_results,000001
0.79296875,3.669743129599695e-10,3.669743128955087e-10,6.446073757018548e-20,base_fft_results,000001
0.80078125,9.276501689874214e-10,9.276501690481144e-10,6.069282648242986e-20,base_fft_results,000001
0.80859375,2.0922039510003677e-09,2.092203950963617e-09,3.675080743511847e-20,base_fft_results,000001
0.81640625,4.4581111581228085e-09,4.458111158119313e-09,3.494838088036542e-21,base_fft_results,000001
0.82421875,9.196871224945059e-09,9.196871224913909e-09,3.1149967507521916e-20,base_fft_results,000001
0.83203125,1.8570214310262688e-08,1.8570214310843283e-08,5.805914545060697e-19,base_fft_results,000001
0.83984375,3.688517503502733e-08,3.688517503482298e-08,2.0434008108019956e-19,base_fft_results,000001
0.84765625,7.223498621477913e-08,7.223498621506135e-08,2.8222079011329215e-19,base_fft_results,000001
0.85546875,1.3962681812382673e-07,1.3962681812515405e-07,1.3273006283474886e-18,base_fft_results,000001
0.86328125,2.6652068980977307e-07,2.665206898109601e-07,1.1870107964584953e-18,base_fft_results,000001
0.87109375,5.024970073497241e-07,5.024970073519335e-07,2.209379563794436e-18,base_fft_results,000001
0.00390625,1.584304201592683e-07,1.5843042015611065e-07,3.1576594180252266e-18,base_fft_results,000002
0.01171875,3.002284907682772e-07,3.0022849076853275e-07,2.554863127155784e-19,base_fft_results,000002
0.01953125,5.620420981905553e-07,5.620420981877551e-07,2.800290923622717e-18,base_fft_results,000002
0.02734375,1.0395516082059294e-06,1.0395516082036104e-06,2.3189644513454608e-18,base_fft_results,000002
0.03515625,1.89980359803244e-06,1.8998035980271736e-06,5.266003833079985e-18,base_fft_results,000002
0.04296875,3.43058218934675e-06,3.4305821893489766e-06,2.226849618331556e-18,base_fft_results,000002
0.05078125,6.12108166946991e-06,6.121081669473382e-06,3.471988050795377e-18,base_fft_results,000002
0.05859375,1.0791746870545231e-05,1.0791746870550844e-05,5.612440308506994e-18,base_fft_results,000002
0.06640625,1.880006648959731e-05,1.8800066489613246e-05,1.5941160067325932e-17,base_fft_results,000002
0.07421875,3.236170625389441e-05,3.23617062539159e-05,2.1494308069525125e-17,base_fft_results,000002
0.08203125,5.5043742752892646e-05,5.504374275294037e-05,4.771844811651826e-17,base_fft_results,000002
0.08984375,9.251008212792232e-05,9.251008212801348e-05,9.115429765171879e-17,base_fft_results,000002
0.09765625,0.0001536295493600116,0.00015362954936007006,5.846560215128083e-17,base_fft_results,000002
0.10546875,0.0002520954637098181,0.0002520954637099808,1.6273874609007422e-16,base_fft_results,000002
0.11328125,0.00040875199912419934,0.0004087519991243009,1.0148132334464322e-16,base_fft_results,000002
0.12109375,0.000654876389019546,0.0006548763890197702,2.2410458905275377e-16,base_fft_results,000002
0.12890625,0.0010367244930709388,0.0010367244930710303,9.150666335777656e-17,base_fft_results,000002
0.13671875,0.0016217054217282448,0.0016217054217284516,2.0686577451023422e-16,base_fft_results,000002
0.14453125,0.0025066007263253487,0.002506600726325575,2.2638141361497333e-16,base_fft_results,000002
0.15234375,0.003828273317872329,0.0038282733178729655,6.370771965524824e-16,base_fft_results,000002
0.16015625,0.00577730498281576,0.005777304982816209,4.492933802779929e-16,base_fft_results,000002
0.16796875,0.008614939564250919,0.00861493956425179,8.690964614643803e-16,base_fft_results,000002
0.17578125,0.01269356930112276,0.0126935693011238,1.0408340855860845e-15,base_fft_results,000002
0.18359375,0.018480761583344257,0.01848076158334456,3.0184188481996443e-16,base_fft_results,000002
0.19140625,0.02658646233797067,0.026586462337971448,7.771561172376096e-16,base_fft_results,000002
0.19921875,0.0377925176000852,0.03779251760008632,1.1171619185290638e-15,base_fft_results,000002
0.20703125,0.053083026719964455,0.05308302671996556,1.1032841307212493e-15,base_fft_results,000002
0.21484375,0.07367329843597024,0.07367329843597134,1.096345236817342e-15,base_fft_results,000002
0.22265625,0.1010343689221546,0.10103436892215562,1.0269562977782698e-15,base_fft_results,000002
0.23046875,0.1369092321484554,0.1369092321484547,6.938893903907228e-16,base_fft_results,000002
0.23828125,0.18331623075933648,0.18331623075933523,1.27675647831893e-15,base_fft_results,000002
0.24609375,0.24253458992332017,0.2425345899233173,2.858824288409778e-15,base_fft_results,000002
0.25390625,0.31706699399255894,0.31706699399255744,1.4988010832439613e-15,base_fft_results,000002
0.26171875,0.4095745542734025,0.40957455427339806,4.385380947269368e-15,base_fft_results,000002
0.26953125,0.5227806230068913,0.5227806230068892,2.2204460492503127e-15,base_fft_results,000002
0.27734375,0.6593417542606168,0.6593417542606076,9.214851104388801e-15,base_fft_results,000002
0.28515625,0.8216867032574922,0.8216867032574889,3.1086244689504387e-15,base_fft_results,000002
0.29296875,1.0118276000866162,1.0118276000866098,6.439293542825908e-15,base_fft_results,000002
0.30078125,1.2311511265345307,1.2311511265345196,1.1102230246251564e-14,base_fft_results,000002
0.30859375,1.480201345208213,1.4802013452081928,2.020605904817785e-14,base_fft_results,000002
0.31640625,1.7584693577899977,1.7584693577899864,1.1324274851176595e-14,base_fft_results,000002
0.32421875,2.0642077197256423,2.0642077197256214,2.042810365310288e-14,base_fft_results,000002
0.33203125,2.394289017705175,2.3942890177051495,2.5313084961453566e-14,base_fft_results,000002
0.33984375,2.744127788225943,2.7441277882259048,3.774758283725532e-14,base_fft_results,000002
0.34765625,3.1076827168307086,3.1076827168306806,2.842170943040401e-14,base_fft_results,000002
0.35546875,3.4775517052175946,3.4775517052175635,3.108624468950438e-14,base_fft_results,000002
0.36328125,3.8451660749034486,3.8451660749034207,2.7977620220553945e-14,base_fft_results,000002
0.37109375,4.2010823105591975,4.201082310559147,5.062616992290713e-14,base_fft_results,000002
0.37890625,4.53536100724036,4.535361007240329,3.019806626980426e-14,base_fft_results,000002
0.38671875,4.83801394444058,4.838013944440541,3.907985046680551e-14,base_fft_results,000002
0.39453125,5.099492439991919,5.099492439991881,3.8191672047105385e-14,base_fft_results,000002
0.40234375,5.311184294324981,5.311184294324942,3.907985046680551e-14,base_fft_results,000002
0.41015625,5.465883528032078,5.4658835280320455,3.2862601528904634e-14,base_fft_results,000002
0.41796875,5.558197281304966,5.558197281304941,2.4868995751603507e-14,base_fft_results,000002
0.42578125,5.584857860410509,5.584857860410491,1.7763568394002505e-14,base_fft_results,000002
0.43359375,5.544914756151081,5.544914756151062,1.8651746813702633e-14,base_fft_results,000002
0.44140625,5.439790899746243,5.43979089974623,1.3322676295501878e-14,base_fft_results,000002
0.44921875,5.273198513251966,5.273198513251964,1.7763568394002505e-15,base_fft_results,000002
0.45703125,5.050921494036137,5.05092149403613,7.105427357601002e-15,base_fft_results,000002
0.46484375,4.780482122345457,4.780482122345459,8.88178419700125e-16,base_fft_results,000002
0.47265625,4.4707188682484365,4.4707188682484444,8.88178419700125e-15,base_fft_results,000002
0.48046875,4.131308307178491,4.131308307178503,1.1546319456101628e-14,base_fft_results,000002
0.48828125,3.772267084731844,3.77226708473185,6.2172489379008774e-15,base_fft_results,000002
