Coord.,Numerical,Analytical,Error,Source
7.40625,2.5646074302001302e-14,1.241092948948365e-141,2.5646074302001302e-14,fd_2_results
7.46875,4.3303935680094326e-12,9.060219729893178e-134,4.3303935680094326e-12,fd_2_results
7.53125,2.201245631080679e-10,3.9428154959414845e-126,2.201245631080679e-10,fd_2_results
7.59375,8.667247616163806e-09,1.0228394765915606e-118,8.667247616163806e-09,fd_2_results
7.65625,2.87187491731422e-07,1.5817644482928117e-111,2.87187491731422e-07,fd_2_results
7.71875,5.94329335308984e-06,1.4581743051259157e-104,5.94329335308984e-06,fd_2_results
7.78125,0.00013428753955552078,8.013281038443843e-98,0.00013428753955552078,fd_2_results
7.84375,0.002109330183860483,2.625092492133238e-91,0.002109330183860483,fd_2_results
7.90625,0.020972212228963744,5.1263959573349555e-85,0.020972212228963744,fd_2_results
7.96875,0.1652098050522668,5.967782512715657e-79,0.1652098050522668,fd_2_results
6.03125,9.752474698959994e-119,0.0,9.752474698959994e-119,fd_2_results
6.09375,1.351486867241561e-110,0.0,1.351486867241561e-110,fd_2_results
6.15625,8.562144053895442e-103,0.0,8.562144053895442e-103,fd_2_results
6.21875,2.478124926234861e-95,0.0,2.478124926234861e-95,fd_2_results
6.28125,3.27328543850413e-88,1.37e-321,3.27328543850413e-88,fd_2_results
6.34375,1.9701407473187334e-81,1.10436941987161e-309,1.9701407473187334e-81,fd_2_results
6.40625,5.39103090954444e-75,5.318420316303363e-298,5.39103090954444e-75,fd_2_results
6.46875,6.683905497144524e-69,1.5268073547136086e-286,6.683905497144524e-69,fd_2_results
6.53125,3.735612201761806e-63,2.612877999111371e-275,3.735612201761806e-63,fd_2_results
6.59375,9.339706455231055e-58,2.6655530054198705e-264,9.339706455231055e-58,fd_2_results
6.65625,1.0324226573083417e-52,1.62102165380047e-253,1.0324226573083417e-52,fd_2_results
6.71875,4.954510663085357e-48,5.876565913089412e-243,4.954510663085357e-48,fd_2_results
6.78125,1.0020770376084851e-43,1.26996487509381e-232,1.0020770376084851e-43,fd_2_results
6.84375,8.114879183679633e-40,1.6360369545066086e-222,8.114879183679633e-40,fd_2_results
6.90625,2.3914977864237703e-36,1.2563996632297862e-212,2.3914977864237703e-36,fd_2_results
6.96875,2.3626851406972824e-33,5.751694567755423e-203,2.3626851406972824e-33,fd_2_results
0.03125,0.8764147219673645,4.141399528000377e-73,0.8764147219673645,fd_4_results
0.09375,2.5685174168818663,1.7132256741375226e-67,2.5685174168818663,fd_4_results
0.15625,4.394219371435469,4.224889169054035e-62,4.394219371435469,fd_4_results
0.21875,4.353324285695438,6.210826101219818e-57,4.353324285695438,fd_4_results
0.28125,2.5024998558726295,5.442729121745466e-52,2.5024998558726295,fd_4_results
0.34375,0.8503264074402137,2.8432652278676776e-47,0.8503264074402137,fd_4_results
0.40625,0.1768750785460797,8.854240808717623e-43,0.1768750785460797,fd_4_results
0.46875,0.023684169895359822,1.6436849816901175e-38,0.023684169895359822,fd_4_results
0.53125,0.0021768638429522182,1.818943239335365e-34,0.0021768638429522182,fd_4_results
0.59375,0.0001468289283731614,1.1999219811422438e-30,0.0001468289283731614,fd_4_results
0.65625,7.633403879948877e-06,4.718676166273966e-27,7.633403879948877e-06,fd_4_results
0.71875,3.125908112475477e-07,1.106166852432296e-23,3.125908112475477e-07,fd_4_results
0.78125,1.0148488138362585e-08,1.5458039369226162e-20,1.0148488138347126e-08,fd_4_results
0.84375,2.6256700152348407e-10,1.2877201162438303e-17,2.625669886462829e-10,fd_4_results
0.90625,5.441271964850636e-12,6.394724715674672e-15,5.434877240134961e-12,fd_4_results
0.96875,9.038702493175182e-14,1.893021423523804e-12,1.802634398592052e-12,fd_4_results
1.03125,1.2020126134804826e-15,3.3405848461612973e-10,3.340572826035163e-10,fd_4_results
1.09375,1.2777953653412234e-17,3.5141701599082354e-08,3.51417015863044e-08,fd_4_results
1.15625,1.0824464929691613e-19,2.2037197753594135e-06,2.203719775359305e-06,fd_4_results
1.21875,7.267261671162936e-22,8.238027802121261e-05,8.238027802121261e-05,fd_4_results
1.28125,3.858350574398031e-24,0.0018357918604762205,0.0018357918604762205,fd_4_results
1.34375,1.6058932364190438e-26,0.02438691860929456,0.02438691860929456,fd_4_results
1.40625,5.210639065545785e-29,0.19311842904697324,0.19311842904697324,fd_4_results
1.46875,1.3166746095961678e-31,0.9116409253017267,0.9116409253017267,fd_4_results
1.53125,2.5271610867215997e-34,2.56541251354152,2.56541251354152,fd_4_results
1.59375,3.773878897135937e-37,4.303520802164552,4.303520802164552,fd_4_results
1.65625,4.13103042879416e-40,4.303520802164553,4.303520802164553,fd_4_results
1.71875,3.5296949557283744e-43,2.56541251354152,2.56541251354152,fd_4_results
1.78125,2.0882202277117078e-46,0.9116409253017267,0.9116409253017267,fd_4_results
1.84375,1.0066824923089521e-49,0.19311842904697327,0.19311842904697327,fd_4_results
1.90625,2.8953537318099767e-53,0.024386918609294556,0.024386918609294556,fd_4_results
1.96875,7.612924081160882e-57,0.001835791860476221,0.001835791860476221,fd_4_results
2.03125,1.301773159721453e-60,8.238027802121261e-05,8.238027802121261e-05,fd_4_results
2.09375,8.715003569318427e-65,2.2037197753594135e-06,2.2037197753594135e-06,fd_4_results
2.15625,2.2340514958714424e-69,3.5141701599082354e-08,3.5141701599082354e-08,fd_4_results
2.21875,2.3156865506547177e-74,3.3405848461612963e-10,3.3405848461612963e-10,fd_4_results
2.28125,1.0128948292336971e-79,1.893021423523804e-12,1.893021423523804e-12,fd_4_results
2.34375,1.9228421565957874e-85,6.394724715674672e-15,6.394724715674672e-15,fd_4_results
2.40625,1.613260915956368e-91,1.28772011624383e-17,1.28772011624383e-17,fd_4_results
2.46875,6.053188344836678e-98,1.545803936922616e-20,1.545803936922616e-20,fd_4_results
2.53125,1.0236729322198152e-104,1.106166852432296e-23,1.106166852432296e-23,fd_4_results
2.59375,7.842898234688092e-112,4.718676166273965e-27,4.718676166273965e-27,fd_4_results
2.65625,2.731653119928309e-119,1.1999219811422434e-30,1.1999219811422434e-30,fd_4_results
2.71875,4.33521112304895e-127,1.8189432393353655e-34,1.8189432393353655e-34,fd_4_results
2.78125,3.139817031926214e-135,1.6436849816901175e-38,1.6436849816901175e-38,fd_4_results
2.84375,1.0388709623633925e-143,8.854240808717623e-43,8.854240808717623e-43,fd_4_results
2.90625,1.5714051628172853e-152,2.8432652278676776e-47,2.8432652278676776e-47,fd_4_results
2.96875,1.0871532166942072e-161,5.442729121745465e-52,5.442729121745465e-52,fd_4_results
3.03125,3.441192900471917e-171,6.210826101219819e-57,6.210826101219819e-57,fd_4_results
3.09375,4.984681142498299e-181,4.224889169054033e-62,4.224889169054033e-62,fd_4_results
3.15625,3.3047582437581246e-191,1.7132256741375226e-67,1.7132256741375226e-67,fd_4_results
3.21875,1.002903472735236e-201,4.1413995280003776e-73,4.1413995280003776e-73,fd_4_results
3.28125,1.3932367256688454e-212,5.967782512715657e-79,5.967782512715657e-79,fd_4_results
3.34375,8.860470647623295e-224,5.126395957334956e-85,5.126395957334956e-85,fd_4_results
3.40625,2.5796936561287232e-235,2.6250924921332384e-91,2.6250924921332384e-91,fd_4_results
3.46875,3.4384917934946596e-247,8.013281038443843e-98,8.013281038443843e-98,fd_4_results
3.53125,2.0982753582538922e-259,1.4581743051259157e-104,1.4581743051259157e-104,fd_4_results
3.59375,5.862133991763432e-272,1.5817644482928113e-111,1.5817644482928113e-111,fd_4_results
3.65625,7.498088730922585e-285,1.0228394765915606e-118,1.0228394765915606e-118,fd_4_results
3.71875,4.390852816216981e-298,3.942815495941484e-126,3.942815495941484e-126,fd_4_results
3.78125,1.1772045603807e-311,9.060219729893178e-134,9.060219729893178e-134,fd_4_results
3.84375,0.0,1.2410929489483644e-141,1.2410929489483644e-141,fd_4_results
3.90625,0.0,1.0134520099620166e-149,1.0134520099620166e-149,fd_4_results
3.96875,0.0,4.9332755141724005e-158,4.9332755141724005e-158,fd_4_results
4.03125,0.0,1.4315313231948904e-166,1.4315313231948904e-166,fd_4_results
4.09375,0.0,2.4762793839353773e-175,2.4762793839353773e-175,fd_4_results
4.15625,0.0,2.553475710042682e-184,2.553475710042682e-184,fd_4_results
4.21875,0.0,1.5696293910411322e-193,1.5696293910411322e-193,fd_4_results
4.28125,0.0,5.751694567755423e-203,5.751694567755423e-203,fd_4_results
4.34375,0.0,1.2563996632297862e-212,1.2563996632297862e-212,fd_4_results
4.40625,0.0,1.6360369545066086e-222,1.6360369545066086e-222,fd_4_results
4.46875,1.177204560393e-311,1.26996487509381e-232,1.26996487509381e-232,fd_4_results
4.53125,4.39085281631942e-298,5.876565913089412e-243,5.876565913089412e-243,fd_4_results
4.59375,7.498088731304673e-285,1.6210216538004707e-253,1.6210216538004707e-253,fd_4_results
4.65625,5.862133992415911e-272,2.665553005419871e-264,2.665552946798531e-264,fd_4_results
4.71875,2.0982753587640054e-259,2.6128779991113716e-275,2.0982753587640048e-259,fd_4_results
4.78125,3.438491795320564e-247,1.526807354713609e-286,3.438491795320564e-247,fd_4_results
4.84375,2.5796936591208922e-235,5.318420316303364e-298,2.5796936591208922e-235,fd_4_results
4.90625,8.860470670071945e-224,1.104369419871604e-309,8.860470670071945e-224,fd_4_results
4.96875,1.393236733379376e-212,1.37e-321,1.393236733379376e-212,fd_4_results
5.03125,1.0029034848596433e-201,0.0,1.0029034848596433e-201,fd_4_results
5.09375,3.3047583310365156e-191,0.0,3.3047583310365156e-191,fd_4_results
5.15625,4.984681430108971e-181,0.0,4.984681430108971e-181,fd_4_results
5.21875,3.4411933343112065e-171,0.0,3.4411933343112065e-171,fd_4_results
5.28125,1.087153516223448e-161,0.0,1.087153516223448e-161,fd_4_results
5.34375,1.5714061092247706e-152,0.0,1.5714061092247706e-152,fd_4_results
5.40625,1.0388723305965828e-143,0.0,1.0388723305965828e-143,fd_4_results
5.46875,3.1398260800486315e-135,0.0,3.1398260800486315e-135,fd_4_results
5.53125,4.335238481138888e-127,0.0,4.335238481138888e-127,fd_4_results
5.59375,2.731690917540871e-119,0.0,2.731690917540871e-119,fd_4_results
5.65625,7.843136621622012e-112,0.0,7.843136621622012e-112,fd_4_results
5.71875,1.0237414697143476e-104,0.0,1.0237414697143476e-104,fd_4_results
5.78125,6.054084721495294e-98,0.0,6.054084721495294e-98,fd_4_results
5.84375,1.6137925432489137e-91,0.0,1.6137925432489137e-91,fd_4_results
5.90625,1.9242652410101265e-85,0.0,1.9242652410101265e-85,fd_4_results
5.96875,1.0146019177692964e-79,0.0,1.0146019177692964e-79,fd_4_results
7.03125,3.919635531192603e-24,1.5696293910411327e-193,3.919635531192603e-24,fd_4_results
7.09375,2.2095015902678567e-22,2.553475710042683e-184,2.2095015902678567e-22,fd_4_results
7.15625,1.4820546557131675e-20,2.4762793839353765e-175,1.4820546557131675e-20,fd_4_results
7.21875,1.965615232343584e-19,1.4315313231948898e-166,1.965615232343584e-19,fd_4_results
7.28125,9.900530457184664e-18,4.9332755141724005e-158,9.900530457184664e-18,fd_4_results
7.34375,7.412291274344876e-16,1.0134520099620164e-149,7.412291274344876e-16,fd_4_results
7.40625,8.533650572416775e-15,1.241092948948365e-141,8.533650572416775e-15,fd_4_results
7.46875,1.291039791931852e-12,9.060219729893178e-134,1.291039791931852e-12,fd_4_results
7.53125,4.2685659784811735e-11,3.9428154959414845e-126,4.2685659784811735e-11,fd_4_results
7.59375,1.7876091767928934e-09,1.0228394765915606e-118,1.7876091767928934e-09,fd_4_results
7.65625,4.438948299572587e-08,1.5817644482928117e-111,4.438948299572587e-08,fd_4_results
7.71875,1.9969424062273383e-06,1.4581743051259157e-104,1.9969424062273383e-06,fd_4_results
7.78125,7.797605285570407e-05,8.013281038443843e-98,7.797605285570407e-05,fd_4_results
7.84375,0.0018556434412787088,2.625092492133238e-91,0.0018556434412787088,fd_4_results
7.90625,0.023534192624467872,5.1263959573349555e-85,0.023534192624467872,fd_4_results
7.96875,0.1801650808937954,5.967782512715657e-79,0.1801650808937954,fd_4_results
6.03125,2.324762980544468e-74,0.0,2.324762980544468e-74,fd_4_results
6.09375,2.2550764696220025e-69,0.0,2.2550764696220025e-69,fd_4_results
6.15625,8.921362782613326e-65,0.0,8.921362782613326e-65,fd_4_results
6.21875,1.3836006691509844e-60,0.0,1.3836006691509844e-60,fd_4_results
6.28125,8.810250288714438e-57,1.37e-321,8.810250288714438e-57,fd_4_results
6.34375,3.410568564805891e-53,1.10436941987161e-309,3.410568564805891e-53,fd_4_results
6.40625,9.992687917896253e-50,5.318420316303363e-298,9.992687917896253e-50,fd_4_results
6.46875,1.7203639283132223e-46,1.5268073547136086e-286,1.7203639283132223e-46,fd_4_results
6.53125,2.2349863068473103e-43,2.612877999111371e-275,2.2349863068473103e-43,fd_4_results
6.59375,1.810671370158827e-40,2.6655530054198705e-264,1.810671370158827e-40,fd_4_results
6.65625,1.1156099774174305e-37,1.62102165380047e-253,1.1156099774174305e-37,fd_4_results
6.71875,4.3955860668319103e-35,5.876565913089412e-243,4.3955860668319103e-35,fd_4_results
6.78125,1.3254436882566798e-32,1.26996487509381e-232,1.3254436882566798e-32,fd_4_results
6.84375,2.8331205834314543e-30,1.6360369545066086e-222,2.8331205834314543e-30,fd_4_results
6.90625,4.0924794742967645e-28,1.2563996632297862e-212,4.0924794742967645e-28,fd_4_results
6.96875,5.366939418293711e-26,5.751694567755423e-203,5.366939418293711e-26,fd_4_results
0.03125,0.885658209965227,4.141399528000377e-73,0.885658209965227,gramfe_fft_results
0.09375,2.523325856927596,1.7132256741375226e-67,2.523325856927596,gramfe_fft_results
0.15625,4.2803467465380605,4.224889169054035e-62,4.2803467465380605,gramfe_fft_results
0.21875,4.32634349324162,6.210826101219818e-57,4.32634349324162,gramfe_fft_results
0.28125,2.6081420181527935,5.442729121745466e-52,2.6081420181527935,gramfe_fft_results
0.34375,0.9371960754896186,2.8432652278676776e-47,0.9371960754896186,gramfe_fft_results
0.40625,0.20084124187551528,8.854240808717623e-43,0.20084124187551528,gramfe_fft_results
0.46875,0.025642533001821923,1.6436849816901175e-38,0.025642533001821923,gramfe_fft_results
0.53125,0.001939085785863224,1.818943239335365e-34,0.001939085785863224,gramfe_fft_results
0.59375,8.773349252140694e-05,1.1999219811422438e-30,8.773349252140694e-05,gramfe_fft_results
0.65625,2.799365083454127e-06,4.718676166273966e-27,2.799365083454127e-06,gramfe_fft_results
0.71875,1.0368892722814325e-07,1.106166852432296e-23,1.0368892722814321e-07,gramfe_fft_results
0.78125,1.4101228147557322e-08,1.5458039369226162e-20,1.4101228147541865e-08,gramfe_fft_results
0.84375,9.670016977292098e-09,1.2877201162438303e-17,9.670016964414899e-09,gramfe_fft_results
0.90625,1.7309004450634413e-08,6.394724715674672e-15,1.7308998055909696e-08,gramfe_fft_results
0.96875,1.3554326182776162e-08,1.893021423523804e-12,1.3552433161352638e-08,gramfe_fft_results
1.03125,7.669901399175406e-10,3.3405848461612973e-10,4.3293165530141087e-10,gramfe_fft_results
1.09375,9.921524902173891e-10,3.5141701599082354e-08,3.4149549108864966e-08,gramfe_fft_results
1.15625,1.1950702661788047e-09,2.2037197753594135e-06,2.2025247050932357e-06,gramfe_fft_results
1.21875,6.758460267525569e-10,8.238027802121261e-05,8.237960217518585e-05,gramfe_fft_results
1.28125,3.815912119133591e-10,0.0018357918604762205,0.0018357914788850085,gramfe_fft_results
1.34375,2.670945231912615e-10,0.02438691860929456,0.024386918342200036,gramfe_fft_results
1.40625,2.1868892632127916e-10,0.19311842904697324,0.1931184288282843,gramfe_fft_results
1.46875,1.9329980346912366e-10,0.9116409253017267,0.9116409251084269,gramfe_fft_results
1.53125,1.7692287981050924e-10,2.56541251354152,2.565412513364597,gramfe_fft_results
1.59375,1.6419218470656586e-10,4.303520802164552,4.30352080200036,gramfe_fft_results
1.65625,1.524141449756762e-10,4.303520802164553,4.30352080201214,gramfe_fft_results
1.71875,1.3902759357347464e-10,2.56541251354152,2.565412513402492,gramfe_fft_results
1.78125,1.199461987598275e-10,0.9116409253017267,0.9116409251817807,gramfe_fft_results
1.84375,9.105349177772288e-11,0.19311842904697327,0.19311842895591977,gramfe_fft_results
1.90625,6.469587409709099e-11,0.024386918609294556,0.02438691854459868,gramfe_fft_results
1.96875,6.286247603666119e-11,0.001835791860476221,0.0018357917976137448,gramfe_fft_results
2.03125,3.531144087082557e-12,8.238027802121261e-05,8.238027449006851e-05,gramfe_fft_results
2.09375,3.866527713474939e-12,2.2037197753594135e-06,2.2037159088317e-06,gramfe_fft_results
2.15625,2.1492505661445415e-12,3.5141701599082354e-08,3.513955234851621e-08,gramfe_fft_results
2.21875,1.1303179012963582e-12,3.3405848461612963e-10,3.3292816671483325e-10,gramfe_fft_results
2.28125,7.432806572894141e-13,1.893021423523804e-12,1.1497407662343896e-12,gramfe_fft_results
2.34375,5.885129460243673e-13,6.394724715674672e-15,5.821182213086927e-13,gramfe_fft_results
2.40625,5.138261912958311e-13,1.28772011624383e-17,5.138133140946687e-13,gramfe_fft_results
2.46875,4.696854147873307e-13,1.545803936922616e-20,4.696853993292913e-13,gramfe_fft_results
2.53125,4.384393904385113e-13,1.106166852432296e-23,4.3843939042744964e-13,gramfe_fft_results
2.59375,4.1262525995401347e-13,4.718676166273965e-27,4.126252599540088e-13,gramfe_fft_results
2.65625,3.8911660005726905e-13,1.1999219811422434e-30,3.8911660005726905e-13,gramfe_fft_results
2.71875,3.653990015321149e-13,1.8189432393353655e-34,3.653990015321149e-13,gramfe_fft_results
2.78125,3.379258133088199e-13,1.6436849816901175e-38,3.379258133088199e-13,gramfe_fft_results
2.84375,2.975761123384301e-13,8.854240808717623e-43,2.975761123384301e-13,gramfe_fft_results
2.90625,2.305771616569047e-13,2.8432652278676776e-47,2.305771616569047e-13,gramfe_fft_results
2.96875,1.5597918844617344e-13,5.442729121745465e-52,1.5597918844617344e-13,gramfe_fft_results
3.03125,1.303819523739903e-14,6.210826101219819e-57,1.303819523739903e-14,gramfe_fft_results
3.09375,4.793755326015266e-15,4.224889169054033e-62,4.793755326015266e-15,gramfe_fft_results
3.15625,1.834590262625381e-15,1.7132256741375226e-67,1.834590262625381e-15,gramfe_fft_results
3.21875,1.0036138448002536e-15,4.1413995280003776e-73,1.0036138448002536e-15,gramfe_fft_results
3.28125,7.485300867197342e-16,5.967782512715657e-79,7.485300867197342e-16,gramfe_fft_results
3.34375,6.493895163687031e-16,5.126395957334956e-85,6.493895163687031e-16,gramfe_fft_results
3.40625,5.995353439361756e-16,2.6250924921332384e-91,5.995353439361756e-16,gramfe_fft_results
3.46875,5.674941071800714e-16,8.013281038443843e-98,5.674941071800714e-16,gramfe_fft_results
3.53125,5.428533410370131e-16,1.4581743051259157e-104,5.428533410370131e-16,gramfe_fft_results
3.59375,5.213518992205002e-16,1.5817644482928113e-111,5.213518992205002e-16,gramfe_fft_results
3.65625,5.019621801551881e-16,1.0228394765915606e-118,5.019621801551881e-16,gramfe_fft_results
3.71875,4.845892272645966e-16,3.942815495941484e-126,4.845892272645966e-16,gramfe_fft_results
3.78125,4.703310394119681e-16,9.060219729893178e-134,4.703310394119681e-16,gramfe_fft_results
