RunName,Wavelength,Error(Dens),Error(Real)
gramfe_smatmul_14th_order_PWave_NWavelength,13,2.550118551880587e-07,2.897540980484337e-07
gramfe_smatmul_14th_order_PWave_NWavelength,19,2.423153091513086e-07,2.839956323441584e-07
gramfe_smatmul_14th_order_PWave_NWavelength,27,2.473152562743053e-07,2.719766598602291e-07
gramfe_smatmul_14th_order_PWave_NWavelength,40,2.761371433734894e-07,3.630993887782097e-07
gramfe_smatmul_14th_order_PWave_NWavelength,57,2.6925408747047186e-07,3.1953732104739174e-07
gramfe_smatmul_14th_order_PWave_NWavelength,83,1.0481494427949656e-06,9.686384601081954e-07
gramfe_smatmul_14th_order_PWave_NWavelength,119,8.68438437464647e-05,7.972837784109288e-05
gramfe_smatmul_14th_order_PWave_NWavelength,172,0.007575146002636755,0.05482055630272953
gramfe_smatmul_14th_order_PWave_NWavelength,247,0.6335077107614779,1.9654804056553985
gramfe_smatmul_14th_order_PWave_NWavelength,355,0.36866770091000944,1.0667195207206532
gramfe_smatmul_14th_order_PWave_NWavelength,512,3.064051112330185e-07,2.331650965847075
