Coord.,Numerical,Analytical,Error,Source
0.03125,0.3599456027390884,6.404768279322473e-12,0.3599456027326836,fd_2_results
0.09375,0.459251385900292,2.1955417290246046e-11,0.4592513858783366,fd_2_results
0.15625,0.5713377126218929,7.303486919947046e-11,0.5713377125488581,fd_2_results
0.21875,0.6944571614166313,2.3575944571529283e-10,0.694457161180872,fd_2_results
0.28125,0.8238377534570717,7.385131516775529e-10,0.8238377527185585,fd_2_results
0.34375,0.957548920724273,2.244903369256443e-09,0.9575489184793696,fd_2_results
0.40625,1.0854174338202076,6.6219722388204744e-09,1.0854174271982353,fd_2_results
0.46875,1.2092099569958583,1.8955155245697755e-08,1.209209938040703,fd_2_results
0.53125,1.3123713336942435,5.265233328717819e-08,1.3123712810419104,fd_2_results
0.59375,1.378780687563099,1.4192476496504561e-07,1.378780545638334,fd_2_results
0.65625,1.3882441608649048,3.7123509996737356e-07,1.3882437896298048,fd_2_results
0.71875,1.3000420282250602,9.423021144728249e-07,1.3000410859229456,fd_2_results
0.78125,1.112513882358649,2.321034445234176e-06,1.1125115613242034,fd_2_results
0.84375,0.8627092769367264,5.547831876985514e-06,0.8627037291048493,fd_2_results
0.90625,0.5914927907034596,1.286812537491978e-05,0.5914799225780847,fd_2_results
0.96875,0.34646654201853644,2.8963934827624165e-05,0.34643757808370884,fd_2_results
1.03125,0.16916208450665865,6.326304993490745e-05,0.16909882145672375,fd_2_results
1.09375,0.06818310030678781,0.00013408894554624702,0.06804901136124157,fd_2_results
1.15625,0.022703468055568044,0.00027579482418693105,0.022427673231381114,fd_2_results
1.21875,0.006281498670065569,0.0005504647755713028,0.005731033894494266,fd_2_results
1.28125,0.0014550439066420805,0.0010661621034347367,0.0003888818032073437,fd_2_results
1.34375,0.0002843666754883437,0.0020038593509024926,0.0017194926754141493,fd_2_results
1.40625,4.722542544597037e-05,0.003654782321403868,0.003607556895957897,fd_2_results
1.46875,6.706898673937622e-06,0.006468537221171661,0.006461830322497723,fd_2_results
1.53125,8.190327520469406e-07,0.01110966423357712,0.011108845200825074,fd_2_results
1.59375,8.640696024380017e-08,0.018515953075291545,0.018515866668331295,fd_2_results
1.65625,7.906406288050364e-09,0.029946184466149297,0.029946176559743007,fd_2_results
1.71875,6.29538191046445e-10,0.046998847188372606,0.046998846558834406,fd_2_results
1.78125,4.37374857671078e-11,0.07157860027304737,0.07157860022930988,fd_2_results
1.84375,2.6572098241895626e-12,0.10578631364523657,0.10578631364257934,fd_2_results
1.90625,1.4141327087949608e-13,0.15171413714901022,0.1517141371488688,fd_2_results
1.96875,6.601173555981728e-15,0.21114116108202144,0.21114116108201483,fd_2_results
2.03125,2.705420851989775e-16,0.2851478132741162,0.2851478132741159,fd_2_results
2.09375,9.741054771251258e-18,0.3736951586369276,0.3736951586369276,fd_2_results
2.15625,3.082361413479849e-19,0.47524240328958434,0.47524240328958434,fd_2_results
2.21875,8.57244912849343e-21,0.5864934705008862,0.5864934705008862,fd_2_results
2.28125,2.0951214926946609e-22,0.702362741659234,0.702362741659234,fd_2_results
2.34375,4.4983184793851255e-24,0.8162252684926483,0.8162252684926483,fd_2_results
2.40625,8.480249456040697e-26,0.9204684165426144,0.9204684165426144,fd_2_results
2.46875,1.4028274990304655e-27,1.0072981432531667,1.0072981432531667,fd_2_results
2.53125,2.0347335424073652e-29,1.0696888315240556,1.0696888315240556,fd_2_results
2.59375,2.5855355020276773e-31,1.1023187011808817,1.1023187011808817,fd_2_results
2.65625,2.875656082140551e-33,1.1023187011808817,1.1023187011808817,fd_2_results
2.71875,2.796734287729646e-35,1.0696888315240558,1.0696888315240558,fd_2_results
2.78125,2.3761034115043696e-37,1.0072981432531667,1.0072981432531667,fd_2_results
2.84375,1.7617497779106434e-39,0.9204684165426142,0.9204684165426142,fd_2_results
2.90625,1.1388028058331438e-41,0.8162252684926484,0.8162252684926484,fd_2_results
2.96875,6.411142276124973e-44,0.7023627416592341,0.7023627416592341,fd_2_results
3.03125,3.1402006034247635e-46,0.5864934705008863,0.5864934705008863,fd_2_results
3.09375,1.336779545093284e-48,0.47524240328958434,0.47524240328958434,fd_2_results
3.15625,4.9405765850341054e-51,0.3736951586369274,0.3736951586369274,fd_2_results
3.21875,1.5835533197256078e-53,0.28514781327411626,0.28514781327411626,fd_2_results
3.28125,4.3967450654189625e-56,0.21114116108202147,0.21114116108202147,fd_2_results
3.34375,1.0562411626098625e-58,0.15171413714901025,0.15171413714901025,fd_2_results
3.40625,2.192807076262451e-61,0.10578631364523657,0.10578631364523657,fd_2_results
3.46875,3.929135093584042e-64,0.07157860027304734,0.07157860027304734,fd_2_results
3.53125,6.068538128678225e-67,0.046998847188372606,0.046998847188372606,fd_2_results
3.59375,8.067947010378738e-70,0.029946184466149293,0.029946184466149293,fd_2_results
3.65625,9.219158777511045e-73,0.018515953075291545,0.018515953075291545,fd_2_results
3.71875,9.039875681511001e-76,0.011109664233577125,0.011109664233577125,fd_2_results
3.78125,7.59241223099983e-79,0.006468537221171661,0.006468537221171661,fd_2_results
3.84375,5.450345283703433e-82,0.003654782321403868,0.003654782321403868,fd_2_results
3.90625,3.335925791759622e-85,0.0020038593509024926,0.0020038593509024926,fd_2_results
3.96875,1.7357099231202154e-88,0.001066162103434737,0.001066162103434737,fd_2_results
4.03125,7.65032600949511e-92,0.0005504647755713028,0.0005504647755713028,fd_2_results
4.09375,2.842838022136668e-95,0.0002757948241869311,0.0002757948241869311,fd_2_results
4.15625,4.0268610903472166e-98,0.000134088945546247,0.000134088945546247,fd_2_results
4.21875,2.9050507651091026e-95,6.326304993490744e-05,6.326304993490744e-05,fd_2_results
4.28125,6.115000166309315e-92,2.896393482762417e-05,2.896393482762417e-05,fd_2_results
4.34375,1.0953899911407942e-88,1.286812537491978e-05,1.286812537491978e-05,fd_2_results
4.40625,1.6739791133398046e-85,5.547831876985514e-06,5.547831876985514e-06,fd_2_results
4.46875,2.1859667043456545e-82,2.321034445234176e-06,2.321034445234176e-06,fd_2_results
4.53125,2.4426600094949388e-79,9.423021144728249e-07,9.423021144728249e-07,fd_2_results
4.59375,2.3385642140515046e-76,3.7123509996737356e-07,3.7123509996737356e-07,fd_2_results
4.65625,1.920387952124289e-73,1.4192476496504561e-07,1.4192476496504561e-07,fd_2_results
4.71875,1.3541288041059772e-70,5.2652333287178194e-08,5.2652333287178194e-08,fd_2_results
4.78125,8.20924722963807e-68,1.895515524569775e-08,1.895515524569775e-08,fd_2_results
4.84375,4.285335267221339e-65,6.621972238820473e-09,6.621972238820473e-09,fd_2_results
4.90625,1.9297305241727832e-62,2.244903369256443e-09,2.244903369256443e-09,fd_2_results
4.96875,7.510852786257578e-60,7.385131516775529e-10,7.385131516775529e-10,fd_2_results
5.03125,2.5315214701522106e-57,2.3575944571529283e-10,2.3575944571529283e-10,fd_2_results
5.09375,7.401929639903854e-55,7.303486919947046e-11,7.303486919947046e-11,fd_2_results
5.15625,1.880998793788409e-52,2.1955417290246053e-11,2.1955417290246053e-11,fd_2_results
5.21875,4.163360582842501e-50,6.404768279322473e-12,6.404768279322473e-12,fd_2_results
5.28125,8.044164437903413e-48,1.8130735985256561e-12,1.8130735985256561e-12,fd_2_results
5.34375,1.3589964148756012e-45,4.980554903003496e-13,4.980554903003496e-13,fd_2_results
5.40625,2.0092881525879347e-43,1.327670531494359e-13,1.327670531494359e-13,fd_2_results
5.46875,2.6027865141834613e-41,3.434418271218076e-14,3.434418271218076e-14,fd_2_results
5.53125,2.959980145858066e-39,8.62117263966697e-15,8.62117263966697e-15,fd_2_results
5.59375,2.9611354865638637e-37,2.1000507206394224e-15,2.1000507206394224e-15,fd_2_results
5.65625,2.6081139428314564e-35,4.964134181051632e-16,4.964134181051632e-16,fd_2_results
5.71875,2.022956751067066e-33,1.1386952946107863e-16,1.1386952946107863e-16,fd_2_results
5.78125,1.382738147020093e-31,2.534672342954835e-17,2.5346723429548208e-17,fd_2_results
5.84375,8.3403305884632e-30,5.475028851316458e-18,5.475028851308119e-18,fd_2_results
5.90625,4.445037254537252e-28,1.1476283923292686e-18,1.147628391884765e-18,fd_2_results
5.96875,2.0944441486855815e-26,2.334352521899401e-19,2.3343523124549857e-19,fd_2_results
7.03125,2.736393108633006e-06,2.958887272870456e-22,2.7363931086330057e-06,fd_2_results
7.09375,1.2604829883961787e-05,1.6404535162828426e-21,1.2604829883961787e-05,fd_2_results
7.15625,5.0380881062300255e-05,8.825667534689156e-21,5.038088106230025e-05,fd_2_results
7.21875,0.0001751222213726179,4.6076755964529163e-20,0.00017512222137261785,fd_2_results
7.28125,0.0005319576123275681,2.3343525173716755e-19,0.0005319576123275679,fd_2_results
7.34375,0.0014225603892076928,1.1476283927829054e-18,0.0014225603892076917,fd_2_results
7.40625,0.0033821793478657405,5.475028850922146e-18,0.003382179347865735,fd_2_results
7.46875,0.0072367411366538095,2.534672342985827e-17,0.007236741136653785,fd_2_results
7.53125,0.014111181033521426,1.1386952946085422e-16,0.014111181033521311,fd_2_results
7.59375,0.025364141403210888,4.964134181053144e-16,0.025364141403210395,fd_2_results
7.65625,0.042540591264933904,2.1000507206393265e-15,0.0425405912649318,fd_2_results
7.71875,0.06730930654196535,8.621172639667026e-15,0.06730930654195673,fd_2_results
7.78125,0.10129431628532222,3.434418271218073e-14,0.10129431628528789,fd_2_results
7.84375,0.14631668274118348,1.327670531494359e-13,0.14631668274105072,fd_2_results
7.90625,0.2036728873304062,4.980554903003496e-13,0.20367288732990813,fd_2_results
7.96875,0.2747601428670602,1.8130735985256561e-12,0.27476014286524714,fd_2_results
6.03125,8.725140020484186e-25,4.607675561634574e-20,4.6075883102343685e-20,fd_2_results
6.09375,3.213534227889864e-23,8.825667629417768e-21,8.79353228713887e-21,fd_2_results
6.15625,1.046655379001914e-21,1.6404538600073018e-21,5.93798481005388e-22,fd_2_results
6.21875,3.01554749211833e-20,2.9588774560424725e-22,2.9859587175579046e-20,fd_2_results
6.28125,7.685537061779676e-19,5.179264466675077e-23,7.685019135333007e-19,fd_2_results
6.34375,1.7319097542809974e-17,8.793504072420248e-24,1.7319088749305902e-17,fd_2_results
6.40625,3.4478895562620313e-16,1.4532985329836163e-24,3.447889541729046e-16,fd_2_results
6.46875,6.057930182238202e-15,2.283459433653608e-25,6.057930182009856e-15,fd_2_results
6.53125,9.383934152790774e-14,3.956990115345439e-26,9.383934152786816e-14,fd_2_results
6.59375,1.2800564107274857e-12,3.106528519714899e-27,1.2800564107274825e-12,fd_2_results
6.65625,1.5353954247820867e-11,8.744134750890526e-27,1.5353954247820858e-11,fd_2_results
6.71875,1.6163990919299984e-10,3.4297329776346104e-26,1.6163990919299979e-10,fd_2_results
6.78125,1.4902794912812566e-09,2.329445498758653e-25,1.4902794912812564e-09,fd_2_results
6.84375,1.2005753853389252e-08,1.4495833870907464e-24,1.200575385338925e-08,fd_2_results
6.90625,8.432786495631176e-08,8.79624725235176e-24,8.432786495631175e-08,fd_2_results
6.96875,5.154088324872463e-07,5.179084398745901e-23,5.154088324872463e-07,fd_2_results
0.03125,0.35947310043224406,6.404768279322473e-12,0.3594731004258393,fd_4_results
0.09375,0.4587797086374667,2.1955417290246046e-11,0.45877970861551126,fd_4_results
0.15625,0.5686248687062752,7.303486919947046e-11,0.5686248686332401,fd_4_results
0.21875,0.6837310692252632,2.3575944571529283e-10,0.6837310689895038,fd_4_results
0.28125,0.7989863710559072,7.385131516775529e-10,0.798986370317394,fd_4_results
0.34375,0.9060045367135896,2.244903369256443e-09,0.9060045344686865,fd_4_results
0.40625,0.9996316767711112,6.6219722388204744e-09,0.9996316701491389,fd_4_results
0.46875,1.0708359627303474,1.8955155245697755e-08,1.0708359437751922,fd_4_results
0.53125,1.116576825622395,5.265233328717819e-08,1.1165767729700613,fd_4_results
0.59375,1.1323671617466284,1.4192476496504561e-07,1.1323670198218634,fd_4_results
0.65625,1.1150857993401813,3.7123509996737356e-07,1.1150854281050813,fd_4_results
0.71875,1.0681532507504607,9.423021144728249e-07,1.0681523084483462,fd_4_results
0.78125,0.989300461997341,2.321034445234176e-06,0.9892981409628958,fd_4_results
0.84375,0.8814498654354659,5.547831876985514e-06,0.8814443176035891,fd_4_results
0.90625,0.7538119456886626,1.286812537491978e-05,0.7537990775632876,fd_4_results
0.96875,0.6125640153422677,2.8963934827624165e-05,0.61253505140744,fd_4_results
1.03125,0.46778211357648186,6.326304993490745e-05,0.4677188505265469,fd_4_results
1.09375,0.3347156265831384,0.00013408894554624702,0.33458153763759213,fd_4_results
1.15625,0.2239005165200693,0.00027579482418693105,0.2236247216958824,fd_4_results
1.21875,0.13839643021124867,0.0005504647755713028,0.13784596543567737,fd_4_results
1.28125,0.07760451146796701,0.0010661621034347367,0.07653834936453226,fd_4_results
1.34375,0.03884083219966764,0.0020038593509024926,0.03683697284876515,fd_4_results
1.40625,0.017192457495223374,0.003654782321403868,0.013537675173819506,fd_4_results
1.46875,0.006713664376850286,0.006468537221171661,0.00024512715567862487,fd_4_results
1.53125,0.002317441855497732,0.01110966423357712,0.00879222237807939,fd_4_results
1.59375,0.0007101797060628495,0.018515953075291545,0.017805773369228693,fd_4_results
1.65625,0.00019424679836360192,0.029946184466149297,0.02975193766778569,fd_4_results
1.71875,4.768479755672944e-05,0.046998847188372606,0.04695116239081588,fd_4_results
1.78125,1.0563022706532598e-05,0.07157860027304737,0.07156803725034083,fd_4_results
1.84375,2.1221210414903016e-06,0.10578631364523657,0.10578419152419506,fd_4_results
1.90625,3.884531989578057e-07,0.15171413714901022,0.15171374869581125,fd_4_results
1.96875,6.506164352790197e-08,0.21114116108202144,0.21114109602037792,fd_4_results
2.03125,1.0008917679347754e-08,0.2851478132741162,0.2851478032651985,fd_4_results
2.09375,1.419133734488107e-09,0.3736951586369276,0.3736951572177938,fd_4_results
2.15625,1.8603188476114438e-10,0.47524240328958434,0.4752424031035524,fd_4_results
2.21875,2.261013435582601e-11,0.5864934705008862,0.586493470478276,fd_4_results
2.28125,2.554337077059849e-12,0.702362741659234,0.7023627416566797,fd_4_results
2.34375,2.6885386950028066e-13,0.8162252684926483,0.8162252684923795,fd_4_results
2.40625,2.6419715913469216e-14,0.9204684165426144,0.920468416542588,fd_4_results
2.46875,2.4285170800700256e-15,1.0072981432531667,1.0072981432531642,fd_4_results
2.53125,2.0917405403421812e-16,1.0696888315240556,1.0696888315240554,fd_4_results
2.59375,1.690880746770691e-17,1.1023187011808817,1.1023187011808817,fd_4_results
2.65625,1.284636839286751e-18,1.1023187011808817,1.1023187011808817,fd_4_results
2.71875,9.184978443014969e-20,1.0696888315240558,1.0696888315240558,fd_4_results
2.78125,6.187621948776416e-21,1.0072981432531667,1.0072981432531667,fd_4_results
2.84375,3.931772429886128e-22,0.9204684165426142,0.9204684165426142,fd_4_results
2.90625,2.358850675915606e-23,0.8162252684926484,0.8162252684926484,fd_4_results
2.96875,1.3373626923955668e-24,0.7023627416592341,0.7023627416592341,fd_4_results
3.03125,7.17112767656414e-26,0.5864934705008863,0.5864934705008863,fd_4_results
3.09375,3.639437001720893e-27,0.47524240328958434,0.47524240328958434,fd_4_results
3.15625,1.7493508426803944e-28,0.3736951586369274,0.3736951586369274,fd_4_results
3.21875,7.968443930384298e-30,0.28514781327411626,0.28514781327411626,fd_4_results
3.28125,3.441550883618812e-31,0.21114116108202147,0.21114116108202147,fd_4_results
3.34375,1.4100124847592047e-32,0.15171413714901025,0.15171413714901025,fd_4_results
3.40625,5.4822530096677025e-34,0.10578631364523657,0.10578631364523657,fd_4_results
3.46875,2.0235703763153072e-35,0.07157860027304734,0.07157860027304734,fd_4_results
3.53125,7.0930671045851435e-37,0.046998847188372606,0.046998847188372606,fd_4_results
3.59375,2.361665415438096e-38,0.029946184466149293,0.029946184466149293,fd_4_results
3.65625,7.470725543555857e-40,0.018515953075291545,0.018515953075291545,fd_4_results
3.71875,2.2456352685229415e-41,0.011109664233577125,0.011109664233577125,fd_4_results
3.78125,6.415059505884765e-43,0.006468537221171661,0.006468537221171661,fd_4_results
3.84375,1.7417344796525082e-44,0.003654782321403868,0.003654782321403868,fd_4_results
3.90625,4.494694022203328e-46,0.0020038593509024926,0.0020038593509024926,fd_4_results
3.96875,1.102440950071728e-47,0.001066162103434737,0.001066162103434737,fd_4_results
4.03125,2.569983287621905e-49,0.0005504647755713028,0.0005504647755713028,fd_4_results
4.09375,5.69203445731189e-51,0.0002757948241869311,0.0002757948241869311,fd_4_results
4.15625,1.2040476562333957e-52,0.000134088945546247,0.000134088945546247,fd_4_results
4.21875,5.101596513247442e-54,6.326304993490744e-05,6.326304993490744e-05,fd_4_results
4.28125,2.5334949724744365e-53,2.896393482762417e-05,2.896393482762417e-05,fd_4_results
4.34375,1.125315310568594e-51,1.286812537491978e-05,1.286812537491978e-05,fd_4_results
4.40625,4.5196916713244e-50,5.547831876985514e-06,5.547831876985514e-06,fd_4_results
4.46875,1.6702799334790633e-48,2.321034445234176e-06,2.321034445234176e-06,fd_4_results
4.53125,5.770011779528095e-47,9.423021144728249e-07,9.423021144728249e-07,fd_4_results
4.59375,1.8893714154799768e-45,3.7123509996737356e-07,3.7123509996737356e-07,fd_4_results
4.65625,5.940158286342036e-44,1.4192476496504561e-07,1.4192476496504561e-07,fd_4_results
4.71875,1.8107680171429828e-42,5.2652333287178194e-08,5.2652333287178194e-08,fd_4_results
4.78125,5.37632406432856e-41,1.895515524569775e-08,1.895515524569775e-08,fd_4_results
4.84375,1.5526163415856543e-39,6.621972238820473e-09,6.621972238820473e-09,fd_4_results
4.90625,4.3353867360089383e-38,2.244903369256443e-09,2.244903369256443e-09,fd_4_results
4.96875,1.1613618259925133e-36,7.385131516775529e-10,7.385131516775529e-10,fd_4_results
5.03125,2.962488156620212e-35,2.3575944571529283e-10,2.3575944571529283e-10,fd_4_results
5.09375,7.155146915420594e-34,7.303486919947046e-11,7.303486919947046e-11,fd_4_results
5.15625,1.6303269113810962e-32,2.1955417290246053e-11,2.1955417290246053e-11,fd_4_results
5.21875,3.4982565527888124e-31,6.404768279322473e-12,6.404768279322473e-12,fd_4_results
5.28125,7.066390876536673e-30,1.8130735985256561e-12,1.8130735985256561e-12,fd_4_results
5.34375,1.3445696769651294e-28,4.980554903003496e-13,4.980554903003496e-13,fd_4_results
5.40625,2.412742879026773e-27,1.327670531494359e-13,1.3276705314943345e-13,fd_4_results
5.46875,4.088249407338911e-26,3.434418271218076e-14,3.434418271213988e-14,fd_4_results
5.53125,6.548064803468099e-25,8.62117263966697e-15,8.621172639012165e-15,fd_4_results
5.59375,9.918664992659048e-24,2.1000507206394224e-15,2.100050710720757e-15,fd_4_results
5.65625,1.4205547595750522e-22,4.964134181051632e-16,4.964132760496871e-16,fd_4_results
5.71875,1.9217362681178116e-21,1.1386952946107863e-16,1.1386760772481054e-16,fd_4_results
5.78125,2.4515375567928736e-20,2.534672342954835e-17,2.532220805398042e-17,fd_4_results
5.84375,2.942875051708429e-19,5.475028851316458e-18,5.180741346145615e-18,fd_4_results
5.90625,3.3165274980949095e-18,1.1476283923292686e-18,2.168899105765641e-18,fd_4_results
5.96875,3.500855326910912e-17,2.334352521899401e-19,3.477511801691917e-17,fd_4_results
7.03125,6.400236008691524e-05,2.958887272870456e-22,6.400236008691524e-05,fd_4_results
7.09375,0.00015784488496661773,1.6404535162828426e-21,0.00015784488496661773,fd_4_results
7.15625,0.00036322903005236713,8.825667534689156e-21,0.00036322903005236713,fd_4_results
7.21875,0.0007846042654463938,4.6076755964529163e-20,0.0007846042654463938,fd_4_results
7.28125,0.0015986411371026407,2.3343525173716755e-19,0.0015986411371026405,fd_4_results
7.34375,0.0030894775684582464,1.1476283927829054e-18,0.0030894775684582446,fd_4_results
7.40625,0.005695473843620688,5.475028850922146e-18,0.0056954738436206815,fd_4_results
7.46875,0.010052410585565117,2.534672342985827e-17,0.010052410585565087,fd_4_results
7.53125,0.017048280866548155,1.1386952946085422e-16,0.01704828086654804,fd_4_results
7.59375,0.027899140177114184,4.964134181053144e-16,0.027899140177113688,fd_4_results
7.65625,0.04411479149906788,2.1000507206393265e-15,0.044114791499065775,fd_4_results
7.71875,0.06753503171805934,8.621172639667026e-15,0.06753503171805073,fd_4_results
7.78125,0.10027049892581276,3.434418271218073e-14,0.1002704989257784,fd_4_results
7.84375,0.14429106795803903,1.327670531494359e-13,0.14429106795790628,fd_4_results
7.90625,0.2016237919696431,4.980554903003496e-13,0.20162379196914507,fd_4_results
7.96875,0.273199541821315,1.8130735985256561e-12,0.273199541819502,fd_4_results
6.03125,3.4540174882739453e-16,4.607675561634574e-20,3.4535567207177824e-16,fd_4_results
6.09375,3.179265265319213e-15,8.825667629417768e-21,3.179256439651583e-15,fd_4_results
6.15625,2.7256601937660142e-14,1.6404538600073018e-21,2.725660029720629e-14,fd_4_results
6.21875,2.1731971079014642e-13,2.9588774560424725e-22,2.1731971049425866e-13,fd_4_results
6.28125,1.6088754543377096e-12,5.179264466675077e-23,1.6088754542859169e-12,fd_4_results
6.34375,1.1039486359172136e-11,8.793504072420248e-24,1.103948635916334e-11,fd_4_results
6.40625,7.00522824989145e-11,1.4532985329836163e-24,7.005228249891305e-11,fd_4_results
6.46875,4.100310200318604e-10,2.283459433653608e-25,4.1003102003186013e-10,fd_4_results
6.53125,2.207490416499473e-09,3.956990115345439e-26,2.207490416499473e-09,fd_4_results
6.59375,1.0900775436284464e-08,3.106528519714899e-27,1.0900775436284464e-08,fd_4_results
6.65625,4.925741984105253e-08,8.744134750890526e-27,4.925741984105253e-08,fd_4_results
6.71875,2.033613114051617e-07,3.4297329776346104e-26,2.033613114051617e-07,fd_4_results
6.78125,7.666753151266388e-07,2.329445498758653e-25,7.666753151266388e-07,fd_4_results
