Coord.,Numerical,Analytical,Error,Source,Index
0.23046875,0.0068586962607723925,0.0001534105716777834,0.0067052856890946096,fd_2_results,000001
0.23828125,0.005880045406782249,0.00022968448916595505,0.005650360917616294,fd_2_results,000001
0.24609375,0.004987516477542129,0.00034125080916671267,0.004646265668375417,fd_2_results,000001
0.25390625,0.00418558012131907,0.0005030191699804097,0.00368256095133866,fd_2_results,000001
0.26171875,0.0034753447509754207,0.0007355470881054704,0.0027397976628699507,fd_2_results,000001
0.26953125,0.00285505494256208,0.0010669061474469531,0.001788148795115127,fd_2_results,000001
0.27734375,0.002320646450796733,0.0015350506408484217,0.0007855958099483114,fd_2_results,000001
0.28515625,0.001866315967131316,0.002190780617606878,0.00032446465047556247,fd_2_results,000001
0.29296875,0.0014850700652491913,0.003101392971663586,0.0016163229064143948,fd_2_results,000001
0.30078125,0.0011692256980562969,0.004355109398722407,0.0031858837006661102,fd_2_results,000001
0.30859375,0.0009108431538281102,0.006066356234558936,0.005155513080730824,fd_2_results,000001
0.31640625,0.0007020806954170571,0.008381945639212173,0.007679864943795116,fd_2_results,000001
0.32421875,0.0005354675326352608,0.011488167594371945,0.010952700061736684,fd_2_results,000001
0.33203125,0.0004040978712779645,0.015618745299658444,0.01521464742838048,fd_2_results,000001
0.33984375,0.0003017533194813544,0.0210635309941744,0.020761777674693043,fd_2_results,000001
0.34765625,0.00022296388458011357,0.028177724266415696,0.027954760381835583,fd_2_results,000001
0.35546875,0.0001630192862838846,0.03739128136330828,0.03722826207702439,fd_2_results,000001
0.36328125,0.0001179425746388183,0.04921805470856322,0.0491001121339244,fd_2_results,000001
0.37109375,8.443735993346482e-05,0.06426406209889028,0.06417962473895682,fd_2_results,000001
0.37890625,5.981863590484902e-05,0.08323414296389677,0.08317432432799192,fd_2_results,000001
0.38671875,4.193548675935144e-05,0.10693612567574091,0.10689419018898158,fd_2_results,000001
0.39453125,2.909214965274617e-05,0.13628151897780436,0.1362524268281516,fd_2_results,000001
0.40234375,1.9972140101521324e-05,0.17228166824107863,0.1722616961009771,fd_2_results,000001
0.41015625,1.3568564086661077e-05,0.21603830088781628,0.2160247323237296,fd_2_results,000001
0.41796875,9.12241030382154e-06,0.26872744240360685,0.2687183199933031,fd_2_results,000001
0.42578125,6.069567797884801e-06,0.3315758306417104,0.3315697610739125,fd_2_results,000001
0.43359375,3.996543186319216e-06,0.4058292036108263,0.40582520706764,fd_2_results,000001
0.44140625,2.6043302428012707e-06,0.4927121906985777,0.4927095863683349,fd_2_results,000001
0.44921875,1.6795723769911587e-06,0.5933799973293172,0.5933783177569404,fd_2_results,000001
0.45703125,1.0720103016634185e-06,0.7088626265454063,0.7088615545351047,fd_2_results,000001
0.46484375,6.771787915746449e-07,0.8400030050628785,0.8400023278840869,fd_2_results,000001
0.47265625,4.233686427390572e-07,0.987391041798528,0.9873906184298854,fd_2_results,000001
0.48046875,2.619703311462899e-07,1.1512962990452116,1.1512960370748804,fd_2_results,000001
0.48828125,1.6043950174988662e-07,1.331602547402543,1.3316023869630411,fd_2_results,000001
0.49609375,9.725343848120685e-08,1.527747947371376,1.5277478501179376,fd_2_results,000001
0.50390625,5.835036164884925e-08,1.738674895025072,1.7386748366747102,fd_2_results,000001
0.51171875,3.4652985327817485e-08,1.9627936334076668,1.9627935987546812,fd_2_results,000001
0.51953125,2.037113748976153e-08,2.197963523404592,2.1979635030334546,fd_2_results,000001
0.52734375,1.1854835694621857e-08,2.441495362735967,2.441495350881131,fd_2_results,000001
0.53515625,6.83005466307528e-09,2.6901773361018178,2.690177329271763,fd_2_results,000001
0.54296875,3.896421601189144e-09,2.940326095129847,2.940326091233425,fd_2_results,000001
0.55078125,2.201481381344816e-09,3.1878631518028206,3.18786314960134,fd_2_results,000001
0.55859375,1.2322425625021059e-09,3.428415296817957,3.428415295585715,fd_2_results,000001
0.56640625,6.835065385013868e-10,3.657436219477871,3.657436218794365,fd_2_results,000001
0.57421875,3.757612107674229e-10,3.870345017664497,3.870345017288736,fd_2_results,000001
0.58203125,2.0463013000667768e-10,4.062675960841204,4.062675960636575,fd_2_results,000001
0.58984375,1.1014257322879216e-10,4.230232817687846,4.230232817577703,fd_2_results,000001
0.59765625,5.82933378139053e-11,4.36924038043404,4.3692403803757465,fd_2_results,000001
0.60546875,3.01327487408452e-11,4.476485583618464,4.476485583588332,fd_2_results,000001
0.61328125,1.542973081195511e-11,4.549440867012105,4.549440866996676,fd_2_results,000001
0.62109375,9.111208078913844e-12,4.586363174267197,4.586363174258086,fd_2_results,000001
0.62890625,9.428304955556106e-12,4.586363174267176,4.586363174257748,fd_2_results,000001
0.63671875,1.729344575173461e-11,4.5494408670120485,4.549440866994755,fd_2_results,000001
0.64453125,3.6586657773552324e-11,4.476485583618384,4.4764855835817965,fd_2_results,000001
0.65234375,7.553213926375625e-11,4.3692403804339675,4.369240380358433,fd_2_results,000001
0.66015625,1.4957558268087135e-10,4.230232817687848,4.230232817538273,fd_2_results,000001
0.66796875,2.8663239921908966e-10,4.062675960841405,4.062675960554773,fd_2_results,000001
0.67578125,5.36231781963773e-10,3.870345017665089,3.870345017128857,fd_2_results,000001
0.68359375,9.850960939318471e-10,3.657436219479115,3.657436218494019,fd_2_results,000001
0.69140625,1.7832761819327962e-09,3.428415296820128,3.428415295036852,fd_2_results,000001
0.69921875,3.187407970885655e-09,3.1878631518060843,3.187863148618676,fd_2_results,000001
0.70703125,5.63138613975351e-09,2.9403260951340275,2.940326089502641,fd_2_results,000001
0.71484375,9.840355309950496e-09,2.6901773361060335,2.6901773262656787,fd_2_results,000001
0.72265625,1.7012199712099845e-08,2.4414953627381686,2.4414953457259694,fd_2_results,000001
0.73046875,2.9102731916573673e-08,2.197963523401101,2.197963494298369,fd_2_results,000001
0.73828125,4.926790664949402e-08,1.9627936333929328,1.9627935841250257,fd_2_results,000001
0.74609375,8.254031094709407e-08,1.738674894992008,1.7386748124516973,fd_2_results,000001
0.87890625,0.000107511784838017,0.06426405404620354,0.06415654226136552,fd_2_results,000001
0.88671875,0.00014912481611155438,0.04921804225582833,0.04906891743971677,fd_2_results,000001
0.89453125,0.0002046663127497924,0.03739126495047901,0.03718659863772922,fd_2_results,000001
0.90234375,0.0002779338351188904,0.028177705632621453,0.02789977179750256,fd_2_results,000001
0.91015625,0.0003734489062829305,0.021063513433715493,0.020690064527432564,fd_2_results,000001
0.91796875,0.0004964915739085302,0.015618733627080205,0.015122242053171671,fd_2_results,000001
0.92578125,0.0006531001644294749,0.01148816768541058,0.010835067520981104,fd_2_results,000001
0.93359375,0.0008500242770080619,0.008381963474820599,0.007531939197812538,fd_2_results,000001
0.94140625,0.0010946190584673887,0.006066396484159822,0.004971777425692434,fd_2_results,000001
0.94921875,0.001394669962359955,0.004355173723361417,0.002960503761001462,fd_2_results,000001
0.95703125,0.0017581397754659576,0.003101478378360301,0.0013433386028943433,fd_2_results,000001
0.96484375,0.0021928338498062674,0.002190878310098664,1.955539707602927e-06,fd_2_results,000001
0.97265625,0.002705985221328373,0.0015351458418383012,0.0011708393794900717,fd_2_results,000001
0.98046875,0.003303768454511245,0.0010669792752867975,0.0022367891792244472,fd_2_results,000001
0.98828125,0.003990759235286752,0.0007355764427514739,0.003255182792535278,fd_2_results,000001
0.99609375,0.004769365329279835,0.0005029849416203116,0.004266380387659524,fd_2_results,000001
0.75390625,1.368499147787359e-07,1.5277479473127569,1.527747810462842,fd_2_results,000001
0.76171875,2.245428526476383e-07,1.331602547313952,1.3316023227710991,fd_2_results,000001
0.76953125,3.646091598470538e-07,1.1512962989298876,1.151295934320728,fd_2_results,000001
0.77734375,5.859029846134701e-07,0.987391041673952,0.9873904557709674,fd_2_results,000001
0.78515625,9.317282071108312e-07,0.8400030049680896,0.8400020732398825,fd_2_results,000001
0.79296875,1.4662685976429429e-06,0.7088626265468256,0.708861160278228,fd_2_results,000001
0.80078125,2.283462332681289e-06,0.5933799975214608,0.5933777140591281,fd_2_results,000001
0.80859375,3.519050160532292e-06,0.49271219119495424,0.4927086721447937,fd_2_results,000001
0.81640625,5.366654434081918e-06,0.4058292045201372,0.40582383786570314,fd_2_results,000001
0.82421875,8.098856375049204e-06,0.33157583202603613,0.33156773316966115,fd_2_results,000001
0.83203125,1.209430811232368e-05,0.26872744421927625,0.2687153499111639,fd_2_results,000001
0.83984375,1.787191352949546e-05,0.2160383029163588,0.21602043100282928,fd_2_results,000001
0.84765625,2.613299982388775e-05,0.1722816700264736,0.17225553702664972,fd_2_results,000001
0.85546875,3.7812136362193086e-05,0.13628151979534944,0.13624370765898725,fd_2_results,000001
0.86328125,5.413679306369768e-05,0.1069361245641854,0.10688198777112172,fd_2_results,000001
0.87109375,7.669532437995158e-05,0.0832341388519912,0.08315744352761123,fd_2_results,000001
0.00390625,7.967239955131993e-05,1.9975629911529995,1.997483318753448,fd_2_results,000002
0.01171875,8.776768269703622e-05,2.121538967053197,2.1214511993705,fd_2_results,000002
0.01953125,9.583736995682152e-05,2.244184888397948,2.244089051027991,fd_2_results,000002
0.02734375,0.00010373077406937212,2.364412219998834,2.364308489224765,fd_2_results,000002
0.03515625,0.00011128886896855996,2.4811016126435694,2.4809903237746007,fd_2_results,000002
0.04296875,0.00011834940273174024,2.5931197838389277,2.593001434436196,fd_2_results,000002
0.05078125,0.00012475255751302246,2.699337505628167,2.699212753070654,fd_2_results,000002
0.05859375,0.00013034688915561666,2.798648312476415,2.7985179655872594,fd_2_results,000002
0.06640625,0.00013499524297541204,2.8899875109288087,2.8898525156858335,fd_2_results,000002
0.07421875,0.00013858032550173428,2.9723510499493546,2.9722124696238525,fd_2_results,000002
0.08203125,0.00014100961727894765,3.0448137982292733,3.044672788611994,fd_2_results,000002
0.08984375,0.00014221933987632987,3.106546774087386,3.1064045547475096,fd_2_results,000002
0.09765625,0.00014217723973520497,3.1568328863571526,3.156690709117417,fd_2_results,000002
0.10546875,0.00014088401916477174,3.1950807717552254,3.1949398877360613,fd_2_results,000002
0.11328125,0.0001383733257450257,3.2208363557584305,3.2206979824326853,fd_2_results,000002
0.12109375,0.00013471029940606178,3.233791819228631,3.2336571089292248,fd_2_results,000002
0.12890625,0.00012998876464080154,3.2337917203491875,3.233661731584547,fd_2_results,000002
0.13671875,0.0001243272367569876,3.220836098600172,3.220711771363415,fd_2_results,000002
0.14453125,0.00011786397949970704,3.195080471681712,3.194962607702212,fd_2_results,000002
0.15234375,0.00011075140171666332,3.1568327242972267,3.15672197289551,fd_2_results,000002
0.16015625,0.00010315010961491464,3.1065469761205824,3.106443826010968,fd_2_results,000002
0.16796875,9.52229371396547e-05,3.044814601627545,3.044719378690405,fd_2_results,000002
0.17578125,8.712926068012556e-05,2.97235265340115,2.9722655241404694,fd_2_results,000002
0.18359375,7.901986813105219e-05,2.889990009899442,2.889910990031311,fd_2_results,000002
0.19140625,7.103260030444658e-05,2.7986516257916247,2.7985805931913204,fd_2_results,000002
0.19921875,6.328891986836031e-05,2.699341305703953,2.6992780167840844,fd_2_results,000002
0.20703125,5.589149498380662e-05,2.593123449219099,2.593067557724116,fd_2_results,000002
0.21484375,4.8922817189112674e-05,2.481104225819669,2.48105530300248,fd_2_results,000002
0.22265625,4.244481087697997e-05,2.364412633761804,2.3643701889509265,fd_2_results,000002
0.23046875,3.649933900786083e-05,2.2441818782326135,2.2441453788936054,fd_2_results,000002
0.23828125,3.110946936872834e-05,2.121531474079915,2.1215003646105464,fd_2_results,000002
0.24609375,2.6281339236036348e-05,1.9975504399548325,1.9975241586155963,fd_2_results,000002
0.25390625,2.2006443927198067e-05,1.8732819070184985,1.8732599005745716,fd_2_results,000002
0.26171875,1.826417544363643e-05,1.7497094191062708,1.7496911549308272,fd_2_results,000002
0.26953125,1.5024449308180295e-05,1.6277451540738552,1.627730129624547,fd_2_results,000002
0.27734375,1.2250278240012762e-05,1.5082202482128162,1.5082079979345762,fd_2_results,000002
0.28515625,9.900177643317879e-06,1.3918773558470634,1.3918674556694202,fd_2_results,000002
0.29296875,7.930317155500324e-06,1.2793655220366296,1.2793575917194742,fd_2_results,000002
0.30078125,6.296362096402633e-06,1.1712373848241373,1.1712310884620407,fd_2_results,000002
0.30859375,4.954976402641678e-06,1.0679486525040822,1.0679436975276797,fd_2_results,000002
0.31640625,3.864982888175639e-06,0.969859720905069,0.9698558559221808,fd_2_results,000002
0.32421875,2.9881963958921847e-06,0.8772392088845498,0.8772362206881541,fd_2_results,000002
0.33203125,2.289960111670236e-06,0.7902691043733933,0.7902668144132816,fd_2_results,000002
0.33984375,1.7394250102777295e-06,0.7090511393893486,0.7090493999643384,fd_2_results,000002
0.34765625,1.3096174889786983e-06,0.6336139639179528,0.6336126543004638,fd_2_results,000002
0.35546875,9.77341388825274e-07,0.5639206788354628,0.563919701494074,fd_2_results,000002
0.36328125,7.229586286799242e-07,0.49987632713804847,0.4998756041794198,fd_2_results,000002
0.37109375,5.300884555410832e-07,0.44133503374919375,0.44133450366073834,fd_2_results,000002
0.37890625,3.8525968285994317e-07,0.3881066204325341,0.3881062351728512,fd_2_results,000002
0.38671875,2.7754398491992244e-07,0.33996268614132524,0.33996240859734034,fd_2_results,000002
0.39453125,1.9819194297455106e-07,0.2966423068905583,0.29664210869861535,fd_2_results,000002
0.40234375,1.402875497555042e-07,0.2578576393105075,0.25785749902295774,fd_2_results,000002
0.41015625,9.84315762357835e-08,0.22329977508625556,0.22329967665467929,fd_2_results,000002
0.41796875,6.845975704748337e-08,0.1926451642485676,0.19264509578881048,fd_2_results,000002
0.42578125,4.719821661552487e-08,0.16556279425641898,0.16556274705820237,fd_2_results,000002
0.43359375,3.225591028734948e-08,0.14172209085488305,0.14172205859897277,fd_2_results,000002
0.44140625,2.1852008816715483e-08,0.1208012306902898,0.12080120883828098,fd_2_results,000002
0.44921875,1.4674991853316841e-08,0.10249527904262448,0.10249526436763264,fd_2_results,000002
0.45703125,9.76960373074579e-09,0.08652335389514702,0.0865233441255433,fd_2_results,000002
0.46484375,6.447630800857866e-09,0.07263393256911414,0.07263392612148334,fd_2_results,000002
0.47265625,4.218563087442022e-09,0.06060750456974726,0.060607500351184174,fd_2_results,000002
0.48046875,2.7365005878068184e-09,0.05025604845698992,0.05025604572048933,fd_2_results,000002
0.48828125,1.7600725806180466e-09,0.04141924633491057,0.04141924457483799,fd_2_results,000002
0.49609375,1.12259316647913e-09,0.03395788163684545,0.03395788051425228,fd_2_results,000002
0.50390625,7.101326229138225e-10,0.027745397350626696,0.02774539664049408,fd_2_results,000002
0.51171875,4.45612207409433e-10,0.02265901133319312,0.022659010887580915,fd_2_results,000002
0.51953125,2.77412493369128e-10,0.01857199008414958,0.018571989806737087,fd_2_results,000002
0.52734375,1.7131429557318843e-10,0.01534860206098157,0.015348601889667274,fd_2_results,000002
0.53515625,1.0486547748651655e-10,0.01284288837686157,0.012842888271996093,fd_2_results,000002
0.54296875,6.348950900198335e-11,0.010901746977091911,0.010901746913602402,fd_2_results,000002
