k,Power,Method,Resolution,Spec ID
114.35397259066846,3.500047997347883e-12,gramfe,n_512,8
114.98229112138642,4.6614713330987706e-12,gramfe,n_512,8
115.6106096521044,6.3286034360711686e-12,gramfe,n_512,8
116.23892818282236,8.694711433233884e-12,gramfe,n_512,8
116.86724671354033,1.2079610798795396e-11,gramfe,n_512,8
117.49556524425826,1.6270915935430506e-11,gramfe,n_512,8
118.12388377497622,2.11919628958678e-11,gramfe,n_512,8
118.75220230569418,2.687833612934262e-11,gramfe,n_512,8
119.38052083641212,3.163072982947657e-11,gramfe,n_512,8
120.00883936713008,3.474205921239528e-11,gramfe,n_512,8
120.63715789784806,3.724276026575053e-11,gramfe,n_512,8
121.26547642856602,3.703761380623648e-11,gramfe,n_512,8
121.89379495928398,3.440046365020528e-11,gramfe,n_512,8
122.52211349000191,3.112314050056559e-11,gramfe,n_512,8
123.15043202071988,2.651862351390301e-11,gramfe,n_512,8
123.77875055143784,2.1347742650781162e-11,gramfe,n_512,8
124.4070690821558,1.6665252123353663e-11,gramfe,n_512,8
125.03538761287376,1.2723857829002674e-11,gramfe,n_512,8
125.66370614359172,9.295488964286488e-12,gramfe,n_512,8
126.29202467430969,6.726199977055205e-12,gramfe,n_512,8
126.92034320502763,4.791689493998187e-12,gramfe,n_512,8
127.5486617357456,3.339317526918516e-12,gramfe,n_512,8
128.17698026646354,2.3058303765958744e-12,gramfe,n_512,8
128.8052987971815,1.576672160873145e-12,gramfe,n_512,8
129.43361732789947,1.1162706168575121e-12,gramfe,n_512,8
130.06193585861743,8.532398515206434e-13,gramfe,n_512,8
130.6902543893354,7.52614894957345e-13,gramfe,n_512,8
131.31857292005336,7.466763293437948e-13,gramfe,n_512,8
131.94689145077132,8.33504935799328e-13,gramfe,n_512,8
132.57520998148928,1.0408471994385117e-12,gramfe,n_512,8
133.20352851220724,1.399465272175769e-12,gramfe,n_512,8
133.83184704292518,1.866441352484448e-12,gramfe,n_512,8
134.46016557364314,2.535583925027237e-12,gramfe,n_512,8
135.0884841043611,3.4882060635920346e-12,gramfe,n_512,8
135.71680263507906,4.704786022151386e-12,gramfe,n_512,8
136.34512116579702,6.4064349327333994e-12,gramfe,n_512,8
136.973439696515,8.750350327967775e-12,gramfe,n_512,8
137.60175822723295,1.152221067287424e-11,gramfe,n_512,8
138.23007675795088,1.483539449246498e-11,gramfe,n_512,8
138.85839528866885,1.8245121150269743e-11,gramfe,n_512,8
139.4867138193868,2.1229414906274096e-11,gramfe,n_512,8
140.11503235010477,2.3145564673601136e-11,gramfe,n_512,8
140.74335088082273,2.4507077042084863e-11,gramfe,n_512,8
141.3716694115407,2.351570960210273e-11,gramfe,n_512,8
141.99998794225866,2.1797551524061308e-11,gramfe,n_512,8
142.62830647297662,1.9294900466596363e-11,gramfe,n_512,8
143.25662500369458,1.5986715177712512e-11,gramfe,n_512,8
143.8849435344125,1.2559890194668683e-11,gramfe,n_512,8
144.51326206513048,9.701696874903555e-12,gramfe,n_512,8
145.14158059584844,7.302451675006691e-12,gramfe,n_512,8
145.7698991265664,5.252692723866589e-12,gramfe,n_512,8
146.39821765728436,3.8169974968498084e-12,gramfe,n_512,8
147.02653618800232,2.7068173871243615e-12,gramfe,n_512,8
147.6548547187203,1.9092776227396974e-12,gramfe,n_512,8
148.28317324943822,1.3246468230182629e-12,gramfe,n_512,8
148.91149178015618,9.18158768545835e-13,gramfe,n_512,8
149.53981031087417,6.646125508247453e-13,gramfe,n_512,8
150.1681288415921,5.317269237619278e-13,gramfe,n_512,8
150.79644737231007,4.889835588751973e-13,gramfe,n_512,8
151.42476590302803,5.102431138545747e-13,gramfe,n_512,8
152.053084433746,5.978577415913507e-13,gramfe,n_512,8
152.68140296446396,7.867489936745909e-13,gramfe,n_512,8
153.30972149518192,1.090636827283803e-12,gramfe,n_512,8
153.93804002589985,1.501769596447281e-12,gramfe,n_512,8
154.5663585566178,2.083688778179799e-12,gramfe,n_512,8
155.19467708733578,2.884766672633242e-12,gramfe,n_512,8
155.82299561805374,3.897171235536092e-12,gramfe,n_512,8
156.4513141487717,5.320335431248818e-12,gramfe,n_512,8
157.07963267948966,7.118336702939604e-12,gramfe,n_512,8
157.70795121020765,9.24136823985309e-12,gramfe,n_512,8
158.33626974092556,1.1682396360084182e-11,gramfe,n_512,8
158.96458827164352,1.4175686979698522e-11,gramfe,n_512,8
159.59290680236148,1.613174284262167e-11,gramfe,n_512,8
160.22122533307945,1.7461206061615535e-11,gramfe,n_512,8
160.8495438637974,9.000274297258931e-12,gramfe,n_512,8
0.6283185307179585,0.5703840390541776,gramfe,n_512,9
1.2566370614359172,0.14625476182935876,gramfe,n_512,9
1.884955592153876,0.10666437111188597,gramfe,n_512,9
2.5132741228718345,0.03683326184829339,gramfe,n_512,9
3.1415926535897927,0.02335010525119032,gramfe,n_512,9
3.769911184307752,0.013686858615826253,gramfe,n_512,9
4.39822971502571,0.007271510881903168,gramfe,n_512,9
5.026548245743669,0.005261595867910218,gramfe,n_512,9
5.654866776461628,0.0031626622529514208,gramfe,n_512,9
6.283185307179585,0.0018367786692510227,gramfe,n_512,9
6.911503837897545,0.0010404982897868464,gramfe,n_512,9
7.539822368615503,0.0005731428598153226,gramfe,n_512,9
8.168140899333462,0.0003092934789373781,gramfe,n_512,9
8.79645943005142,0.0002297255623942676,gramfe,n_512,9
9.42477796076938,0.0001692614630135847,gramfe,n_512,9
10.053096491487338,0.00012406744774755762,gramfe,n_512,9
10.681415022205297,8.50493369753979e-05,gramfe,n_512,9
11.309733552923255,7.166669182040211e-05,gramfe,n_512,9
11.938052083641214,6.362459535339024e-05,gramfe,n_512,9
12.566370614359172,5.383972148218619e-05,gramfe,n_512,9
13.194689145077133,4.750033025395834e-05,gramfe,n_512,9
13.82300767579509,4.264440693382224e-05,gramfe,n_512,9
14.451326206513048,3.7996851768525205e-05,gramfe,n_512,9
15.079644737231009,3.873266205718225e-05,gramfe,n_512,9
15.707963267948966,4.264338378425353e-05,gramfe,n_512,9
16.336281798666924,4.070491165939591e-05,gramfe,n_512,9
16.964600329384883,5.0508539370673984e-05,gramfe,n_512,9
17.59291886010284,5.2032899145175056e-05,gramfe,n_512,9
18.2212373908208,6.576629625356425e-05,gramfe,n_512,9
18.84955592153876,6.997178829666964e-05,gramfe,n_512,9
19.47787445225672,7.371072799325232e-05,gramfe,n_512,9
20.10619298297468,5.0935403383443184e-05,gramfe,n_512,9
20.734511513692635,5.613272312303684e-05,gramfe,n_512,9
21.362830044410597,4.7260506043371335e-05,gramfe,n_512,9
21.991148575128552,4.1052219507098254e-05,gramfe,n_512,9
22.61946710584651,3.547387613197705e-05,gramfe,n_512,9
23.24778563656447,3.283936223844184e-05,gramfe,n_512,9
23.876104167282428,2.5714241593679634e-05,gramfe,n_512,9
24.504422698000383,2.366865869961074e-05,gramfe,n_512,9
25.132741228718345,1.951770585352408e-05,gramfe,n_512,9
25.761059759436304,1.6495486578088755e-05,gramfe,n_512,9
26.389378290154266,1.4826621268911718e-05,gramfe,n_512,9
27.01769682087222,1.3548527560299777e-05,gramfe,n_512,9
27.646015351590176,1.1701794523560608e-05,gramfe,n_512,9
28.274333882308134,1.0542487095545415e-05,gramfe,n_512,9
28.902652413026097,9.62123053439148e-06,gramfe,n_512,9
29.53097094374405,8.101697660720687e-06,gramfe,n_512,9
30.15928947446201,6.9578168129330975e-06,gramfe,n_512,9
30.787608005179973,6.254945310298212e-06,gramfe,n_512,9
31.415926535897928,5.630099990216224e-06,gramfe,n_512,9
32.044245066615886,4.979113042536281e-06,gramfe,n_512,9
32.67256359733385,4.512966077362188e-06,gramfe,n_512,9
33.30088212805181,3.981204668529914e-06,gramfe,n_512,9
33.929200658769766,3.6609081641364015e-06,gramfe,n_512,9
34.55751918948772,3.1676304890331977e-06,gramfe,n_512,9
35.18583772020568,3.0569165026451374e-06,gramfe,n_512,9
35.814156250923645,2.9505931385876893e-06,gramfe,n_512,9
36.4424747816416,3.0587306864333126e-06,gramfe,n_512,9
37.07079331235956,3.12624683432174e-06,gramfe,n_512,9
37.69911184307752,3.5199686477892526e-06,gramfe,n_512,9
38.32743037379548,4.441132684755933e-06,gramfe,n_512,9
38.95574890451344,6.307772773765923e-06,gramfe,n_512,9
39.58406743523139,7.370086655067979e-06,gramfe,n_512,9
40.21238596594935,6.966186017445472e-06,gramfe,n_512,9
40.840704496667314,5.943997300621616e-06,gramfe,n_512,9
41.46902302738527,5.521602569450879e-06,gramfe,n_512,9
42.09734155810322,4.2002676808010136e-06,gramfe,n_512,9
42.72566008882119,3.4526258015683816e-06,gramfe,n_512,9
43.35397861953914,2.730999401338201e-06,gramfe,n_512,9
43.982297150257104,2.5481938991923057e-06,gramfe,n_512,9
44.61061568097506,2.346499062378122e-06,gramfe,n_512,9
45.23893421169302,2.0482953395465066e-06,gramfe,n_512,9
45.867252742410976,1.935044359815051e-06,gramfe,n_512,9
46.49557127312894,1.633996825705387e-06,gramfe,n_512,9
47.123889803846886,1.3991263890622057e-06,gramfe,n_512,9
47.752208334564855,1.2970962124276282e-06,gramfe,n_512,9
48.38052686528282,1.136681409014542e-06,gramfe,n_512,9
49.008845396000766,1.0582019299980784e-06,gramfe,n_512,9
49.63716392671873,9.236115332224621e-07,gramfe,n_512,9
50.26548245743669,8.691717047809556e-07,gramfe,n_512,9
50.893800988154645,7.761512538084649e-07,gramfe,n_512,9
51.52211951887261,7.257106733612951e-07,gramfe,n_512,9
52.15043804959056,6.078413997219289e-07,gramfe,n_512,9
52.77875658030853,5.465228883664004e-07,gramfe,n_512,9
53.40707511102649,4.65967445984662e-07,gramfe,n_512,9
54.03539364174444,4.127731171193354e-07,gramfe,n_512,9
54.6637121724624,3.797626400605973e-07,gramfe,n_512,9
55.29203070318036,3.910218693495408e-07,gramfe,n_512,9
55.92034923389832,3.8846946188358013e-07,gramfe,n_512,9
56.54866776461628,3.849939390735421e-07,gramfe,n_512,9
57.17698629533423,3.9586834612998747e-07,gramfe,n_512,9
57.80530482605219,4.912826068547571e-07,gramfe,n_512,9
58.43362335677016,6.126057737818805e-07,gramfe,n_512,9
59.06194188748811,1.096945927717689e-06,gramfe,n_512,9
59.69026041820607,1.4394018308293723e-06,gramfe,n_512,9
60.31857894892402,1.5012024667531713e-06,gramfe,n_512,9
60.94689747964199,1.212532874499962e-06,gramfe,n_512,9
61.575216010359945,9.174923252031839e-07,gramfe,n_512,9
62.20353454107791,8.613607208362892e-07,gramfe,n_512,9
62.831853071795855,5.872205917393384e-07,gramfe,n_512,9
63.460171602513824,5.34742949304861e-07,gramfe,n_512,9
64.08849013323177,4.802920051294686e-07,gramfe,n_512,9
64.71680866394973,4.233121370845421e-07,gramfe,n_512,9
65.3451271946677,4.1773116421449067e-07,gramfe,n_512,9
65.97344572538566,3.293624707945309e-07,gramfe,n_512,9
66.60176425610362,2.789152905551625e-07,gramfe,n_512,9
67.23008278682157,2.561122335993421e-07,gramfe,n_512,9
67.85840131753953,2.220185462452504e-07,gramfe,n_512,9
68.4867198482575,2.0386826480639865e-07,gramfe,n_512,9
69.11503837897544,1.8166510947058663e-07,gramfe,n_512,9
69.7433569096934,1.6206596138802413e-07,gramfe,n_512,9
70.37167544041137,1.5376403127654605e-07,gramfe,n_512,9
70.99999397112933,1.3520746476136688e-07,gramfe,n_512,9
71.62831250184729,1.2385075394760137e-07,gramfe,n_512,9
72.25663103256525,1.0785891937195837e-07,gramfe,n_512,9
72.8849495632832,9.78386826226012e-08,gramfe,n_512,9
73.51326809400115,9.099997590231784e-08,gramfe,n_512,9
74.14158662471911,8.862852461090596e-08,gramfe,n_512,9
74.76990515543707,8.707950232501325e-08,gramfe,n_512,9
75.39822368615502,8.551947539145969e-08,gramfe,n_512,9
76.026542216873,9.278909224019057e-08,gramfe,n_512,9
76.65486074759096,9.808191460269181e-08,gramfe,n_512,9
77.28317927830889,1.1206433008537693e-07,gramfe,n_512,9
77.91149780902688,1.523017325635487e-07,gramfe,n_512,9
78.53981633974483,2.0303302842940606e-07,gramfe,n_512,9
79.16813487046278,3.3526030753261765e-07,gramfe,n_512,9
79.79645340118074,5.845219309843763e-07,gramfe,n_512,9
80.4247719318987,3.9763143433749674e-07,gramfe,n_512,9
81.05309046261665,5.433626290152963e-07,gramfe,n_512,9
81.68140899333463,3.252682445955177e-07,gramfe,n_512,9
82.30972752405258,2.924803764598172e-07,gramfe,n_512,9
82.93804605477052,1.9635140268585844e-07,gramfe,n_512,9
83.5663645854885,1.7638090076684305e-07,gramfe,n_512,9
84.19468311620643,1.4319641680313976e-07,gramfe,n_512,9
84.82300164692441,1.3058555699669237e-07,gramfe,n_512,9
85.45132017764237,1.182038693109097e-07,gramfe,n_512,9
86.07963870836033,8.80620285785148e-08,gramfe,n_512,9
86.70795723907828,7.407228077600632e-08,gramfe,n_512,9
87.33627576979625,6.749781159355256e-08,gramfe,n_512,9
87.96459430051421,6.033142238444051e-08,gramfe,n_512,9
88.59291283123217,5.577969484197145e-08,gramfe,n_512,9
89.22123136195012,4.954464642333329e-08,gramfe,n_512,9
89.84954989266808,4.5574616173025584e-08,gramfe,n_512,9
90.47786842338604,4.4181063691627535e-08,gramfe,n_512,9
91.106186954104,3.9423542045575775e-08,gramfe,n_512,9
91.73450548482195,3.675152516610508e-08,gramfe,n_512,9
92.36282401553991,3.337599641959848e-08,gramfe,n_512,9
92.99114254625789,3.163035609962728e-08,gramfe,n_512,9
93.61946107697584,3.0338594646796166e-08,gramfe,n_512,9
94.24777960769377,3.055086974100068e-08,gramfe,n_512,9
94.87609813841176,3.16956179266247e-08,gramfe,n_512,9
95.50441666912972,3.4553564364647875e-08,gramfe,n_512,9
96.13273519984767,3.829737815565568e-08,gramfe,n_512,9
96.76105373056564,4.261333370728625e-08,gramfe,n_512,9
97.38937226128358,5.32058232911449e-08,gramfe,n_512,9
98.01769079200153,7.267107292123911e-08,gramfe,n_512,9
98.64600932271951,1.1401544844059201e-07,gramfe,n_512,9
99.27432785343744,1.6760172630837874e-07,gramfe,n_512,9
99.90264638415539,3.278784814463444e-07,gramfe,n_512,9
100.53096491487338,1.5985063748920105e-07,gramfe,n_512,9
101.15928344559134,3.204490915018601e-07,gramfe,n_512,9
101.7876019763093,1.6900263835953013e-07,gramfe,n_512,9
102.41592050702724,1.314731493633408e-07,gramfe,n_512,9
103.0442390377452,8.697666681359913e-08,gramfe,n_512,9
103.67255756846318,6.914641239140719e-08,gramfe,n_512,9
104.30087609918112,5.129367942255932e-08,gramfe,n_512,9
104.92919462989909,4.794270591393412e-08,gramfe,n_512,9
105.55751316061703,4.160175621964988e-08,gramfe,n_512,9
106.185831691335,3.0964027902654415e-08,gramfe,n_512,9
106.81415022205296,2.6441010136883656e-08,gramfe,n_512,9
107.44246875277092,2.3846756138145988e-08,gramfe,n_512,9
108.07078728348888,2.199129103821124e-08,gramfe,n_512,9
108.69910581420685,2.0162022247538625e-08,gramfe,n_512,9
109.3274243449248,1.8427672679149968e-08,gramfe,n_512,9
109.95574287564276,1.7747387708175555e-08,gramfe,n_512,9
110.58406140636072,1.7453309643315065e-08,gramfe,n_512,9
111.21237993707868,1.556407791487596e-08,gramfe,n_512,9
111.84069846779664,1.5144296157481042e-08,gramfe,n_512,9
112.4690169985146,1.3944518009918376e-08,gramfe,n_512,9
113.09733552923257,1.3504970108467168e-08,gramfe,n_512,9
113.72565405995051,1.3526002403527089e-08,gramfe,n_512,9
114.35397259066846,1.4143153193827504e-08,gramfe,n_512,9
114.98229112138642,1.522236197119642e-08,gramfe,n_512,9
115.6106096521044,1.7349740740743024e-08,gramfe,n_512,9
116.23892818282236,1.98913711432305e-08,gramfe,n_512,9
116.86724671354033,2.270687973317447e-08,gramfe,n_512,9
117.49556524425826,2.9471354197976835e-08,gramfe,n_512,9
118.12388377497622,4.062461923142008e-08,gramfe,n_512,9
118.75220230569418,7.18997569719257e-08,gramfe,n_512,9
119.38052083641212,1.0130038564980709e-07,gramfe,n_512,9
120.00883936713008,2.0322989893791005e-07,gramfe,n_512,9
120.63715789784806,8.82593587685231e-08,gramfe,n_512,9
121.26547642856602,2.0433505900127578e-07,gramfe,n_512,9
121.89379495928398,9.924753083926451e-08,gramfe,n_512,9
122.52211349000191,7.236763601343969e-08,gramfe,n_512,9
123.15043202071988,4.2392274842004776e-08,gramfe,n_512,9
123.77875055143784,3.1750178654659874e-08,gramfe,n_512,9
124.4070690821558,2.234832855638396e-08,gramfe,n_512,9
125.03538761287376,2.1430206547193915e-08,gramfe,n_512,9
125.66370614359172,1.803462223262368e-08,gramfe,n_512,9
126.29202467430969,1.3648389253500106e-08,gramfe,n_512,9
126.92034320502763,1.2086330630755046e-08,gramfe,n_512,9
127.5486617357456,1.0765135423255244e-08,gramfe,n_512,9
128.17698026646354,1.0079141243594757e-08,gramfe,n_512,9
128.8052987971815,9.22383829290838e-09,gramfe,n_512,9
129.43361732789947,8.8841729143196e-09,gramfe,n_512,9
130.06193585861743,8.469744198261182e-09,gramfe,n_512,9
130.6902543893354,8.744123704658678e-09,gramfe,n_512,9
131.31857292005336,7.777099804291388e-09,gramfe,n_512,9
131.94689145077132,7.781563888974741e-09,gramfe,n_512,9
132.57520998148928,7.348119572060438e-09,gramfe,n_512,9
133.20352851220724,7.38796465314942e-09,gramfe,n_512,9
133.83184704292518,7.61727320169917e-09,gramfe,n_512,9
134.46016557364314,8.060421853798761e-09,gramfe,n_512,9
135.0884841043611,8.907196886674764e-09,gramfe,n_512,9
135.71680263507906,1.0516368233221909e-08,gramfe,n_512,9
136.34512116579702,1.2347383320704266e-08,gramfe,n_512,9
136.973439696515,1.40052002504488e-08,gramfe,n_512,9
137.60175822723295,1.8743204326325604e-08,gramfe,n_512,9
138.23007675795088,2.6013058596719053e-08,gramfe,n_512,9
138.85839528866885,4.817507568161778e-08,gramfe,n_512,9
139.4867138193868,6.698057862487311e-08,gramfe,n_512,9
140.11503235010477,1.3758273634006326e-07,gramfe,n_512,9
140.74335088082273,5.695780829804507e-08,gramfe,n_512,9
141.3716694115407,1.361807118769051e-07,gramfe,n_512,9
141.99998794225866,6.501483572260685e-08,gramfe,n_512,9
142.62830647297662,4.636581661144098e-08,gramfe,n_512,9
143.25662500369458,2.5061414632924245e-08,gramfe,n_512,9
143.8849435344125,1.8002924933443217e-08,gramfe,n_512,9
144.51326206513048,1.2711532074853428e-08,gramfe,n_512,9
145.14158059584844,1.1974381261214781e-08,gramfe,n_512,9
145.7698991265664,9.797517196707768e-09,gramfe,n_512,9
146.39821765728436,7.687960059682732e-09,gramfe,n_512,9
147.02653618800232,6.783560527432649e-09,gramfe,n_512,9
147.6548547187203,6.130497467845721e-09,gramfe,n_512,9
148.28317324943822,5.7362652101852505e-09,gramfe,n_512,9
148.91149178015618,5.3321413372646435e-09,gramfe,n_512,9
149.53981031087417,5.293241821139497e-09,gramfe,n_512,9
150.1681288415921,5.097700131075507e-09,gramfe,n_512,9
150.79644737231007,5.477857255037634e-09,gramfe,n_512,9
151.42476590302803,4.935919216746325e-09,gramfe,n_512,9
152.053084433746,5.043422339253321e-09,gramfe,n_512,9
152.68140296446396,4.8659137824286905e-09,gramfe,n_512,9
153.30972149518192,5.034404159369656e-09,gramfe,n_512,9
153.93804002589985,5.300847637091961e-09,gramfe,n_512,9
154.5663585566178,5.685521272683759e-09,gramfe,n_512,9
155.19467708733578,6.326591666784528e-09,gramfe,n_512,9
155.82299561805374,7.645618817848043e-09,gramfe,n_512,9
156.4513141487717,9.219827850999055e-09,gramfe,n_512,9
157.07963267948966,1.0033440413705791e-08,gramfe,n_512,9
157.70795121020765,1.3815714527490174e-08,gramfe,n_512,9
158.33626974092556,1.8949110480579884e-08,gramfe,n_512,9
158.96458827164352,3.5734923276256534e-08,gramfe,n_512,9
159.59290680236148,4.930617857358417e-08,gramfe,n_512,9
160.22122533307945,1.0283951195618425e-07,gramfe,n_512,9
160.8495438637974,2.130600274665379e-08,gramfe,n_512,9
0.6283185307179585,0.5360651361004143,gramfe,n_512,10
1.2566370614359172,0.868352656027311,gramfe,n_512,10
1.884955592153876,0.26616918058710753,gramfe,n_512,10
2.5132741228718345,0.12196221885944918,gramfe,n_512,10
3.1415926535897927,0.07166160332232364,gramfe,n_512,10
3.769911184307752,0.04026282899142071,gramfe,n_512,10
4.39822971502571,0.02423624208477171,gramfe,n_512,10
5.026548245743669,0.01468937682281408,gramfe,n_512,10
5.654866776461628,0.009396380568658977,gramfe,n_512,10
6.283185307179585,0.006223261873188477,gramfe,n_512,10
6.911503837897545,0.004077122974913349,gramfe,n_512,10
7.539822368615503,0.0026856339851487653,gramfe,n_512,10
8.168140899333462,0.0018378658194332755,gramfe,n_512,10
8.79645943005142,0.0013147875646432254,gramfe,n_512,10
9.42477796076938,0.0009644584983555295,gramfe,n_512,10
10.053096491487338,0.0007390418249116331,gramfe,n_512,10
10.681415022205297,0.000549112314202498,gramfe,n_512,10
11.309733552923255,0.0004504108524524269,gramfe,n_512,10
11.938052083641214,0.0003665250573179372,gramfe,n_512,10
12.566370614359172,0.0003018100012496594,gramfe,n_512,10
13.194689145077133,0.00025970417056140287,gramfe,n_512,10
13.82300767579509,0.00022284949720963423,gramfe,n_512,10
14.451326206513048,0.00020719222474570813,gramfe,n_512,10
15.079644737231009,0.00019501127363090955,gramfe,n_512,10
15.707963267948966,0.00018998153062598047,gramfe,n_512,10
16.336281798666924,0.00018258026288948387,gramfe,n_512,10
16.964600329384883,0.00018513857604405463,gramfe,n_512,10
17.59291886010284,0.00020818168495140329,gramfe,n_512,10
18.2212373908208,0.0002512798208289312,gramfe,n_512,10
18.84955592153876,0.0002855008819028667,gramfe,n_512,10
19.47787445225672,0.00041665179022313105,gramfe,n_512,10
20.10619298297468,0.0002803925732729627,gramfe,n_512,10
20.734511513692635,0.00015054440197721474,gramfe,n_512,10
21.362830044410597,0.00014335309210325244,gramfe,n_512,10
21.991148575128552,0.00011045904710939837,gramfe,n_512,10
22.61946710584651,9.848588857676233e-05,gramfe,n_512,10
23.24778563656447,8.9050425081578e-05,gramfe,n_512,10
23.876104167282428,7.59478377782491e-05,gramfe,n_512,10
24.504422698000383,6.862912946237224e-05,gramfe,n_512,10
25.132741228718345,6.166546539681488e-05,gramfe,n_512,10
25.761059759436304,5.419836799747817e-05,gramfe,n_512,10
26.389378290154266,4.8316390933502986e-05,gramfe,n_512,10
27.01769682087222,4.4481970726565086e-05,gramfe,n_512,10
27.646015351590176,4.069812182766957e-05,gramfe,n_512,10
28.274333882308134,3.7076705462404546e-05,gramfe,n_512,10
28.902652413026097,3.388794877675783e-05,gramfe,n_512,10
29.53097094374405,3.0191340096688607e-05,gramfe,n_512,10
30.15928947446201,2.6982949047705806e-05,gramfe,n_512,10
30.787608005179973,2.4999538058097984e-05,gramfe,n_512,10
31.415926535897928,2.2728081747935007e-05,gramfe,n_512,10
32.044245066615886,2.147830126153005e-05,gramfe,n_512,10
32.67256359733385,1.9427186014075568e-05,gramfe,n_512,10
33.30088212805181,1.8264692724561368e-05,gramfe,n_512,10
33.929200658769766,1.6892978459131535e-05,gramfe,n_512,10
34.55751918948772,1.576790251184604e-05,gramfe,n_512,10
35.18583772020568,1.4971212230647029e-05,gramfe,n_512,10
35.814156250923645,1.4821337388825132e-05,gramfe,n_512,10
36.4424747816416,1.4952741710757396e-05,gramfe,n_512,10
37.07079331235956,1.5662527858077832e-05,gramfe,n_512,10
37.69911184307752,1.613884769924253e-05,gramfe,n_512,10
38.32743037379548,1.9932229094539724e-05,gramfe,n_512,10
38.95574890451344,2.0527690458770648e-05,gramfe,n_512,10
39.58406743523139,3.8426870946716136e-05,gramfe,n_512,10
40.21238596594935,3.495138773301969e-05,gramfe,n_512,10
40.840704496667314,1.6830774965749918e-05,gramfe,n_512,10
41.46902302738527,1.8797131541872145e-05,gramfe,n_512,10
42.09734155810322,1.4310170348824338e-05,gramfe,n_512,10
42.72566008882119,1.2656950627548483e-05,gramfe,n_512,10
43.35397861953914,1.1637268222295911e-05,gramfe,n_512,10
43.982297150257104,1.092247466736098e-05,gramfe,n_512,10
44.61061568097506,9.621687634915352e-06,gramfe,n_512,10
45.23893421169302,8.55507280480375e-06,gramfe,n_512,10
45.867252742410976,8.041131967392886e-06,gramfe,n_512,10
46.49557127312894,7.05521271053189e-06,gramfe,n_512,10
47.123889803846886,6.717925047142902e-06,gramfe,n_512,10
47.752208334564855,6.106693184567556e-06,gramfe,n_512,10
48.38052686528282,5.850970993584643e-06,gramfe,n_512,10
49.008845396000766,5.393959877731794e-06,gramfe,n_512,10
49.63716392671873,4.963689077334828e-06,gramfe,n_512,10
50.26548245743669,4.720320162769746e-06,gramfe,n_512,10
50.893800988154645,4.299659554615782e-06,gramfe,n_512,10
51.52211951887261,4.0598646526271135e-06,gramfe,n_512,10
52.15043804959056,3.7858380476511247e-06,gramfe,n_512,10
52.77875658030853,3.442851826314956e-06,gramfe,n_512,10
53.40707511102649,3.263844371459772e-06,gramfe,n_512,10
54.03539364174444,3.102265868085552e-06,gramfe,n_512,10
54.6637121724624,2.899262197747772e-06,gramfe,n_512,10
55.29203070318036,2.7799835006383494e-06,gramfe,n_512,10
55.92034923389832,2.722775132392264e-06,gramfe,n_512,10
56.54866776461628,2.7186632766370748e-06,gramfe,n_512,10
57.17698629533423,2.7768153991373137e-06,gramfe,n_512,10
57.80530482605219,2.72371212592622e-06,gramfe,n_512,10
58.43362335677016,3.227895074881014e-06,gramfe,n_512,10
59.06194188748811,3.353592437707257e-06,gramfe,n_512,10
59.69026041820607,7.611949103628481e-06,gramfe,n_512,10
60.31857894892402,6.261776649740599e-06,gramfe,n_512,10
60.94689747964199,4.975201384944148e-06,gramfe,n_512,10
61.575216010359945,3.784429177329008e-06,gramfe,n_512,10
62.20353454107791,3.0377705687975246e-06,gramfe,n_512,10
62.831853071795855,3.0481318918480107e-06,gramfe,n_512,10
63.460171602513824,2.7226793289550574e-06,gramfe,n_512,10
64.08849013323177,2.520260116140484e-06,gramfe,n_512,10
64.71680866394973,2.2240659904134407e-06,gramfe,n_512,10
65.3451271946677,2.0701891172671846e-06,gramfe,n_512,10
65.97344572538566,1.9152287413063158e-06,gramfe,n_512,10
66.60176425610362,1.7412482509435958e-06,gramfe,n_512,10
67.23008278682157,1.6969384709800042e-06,gramfe,n_512,10
67.85840131753953,1.5580155521226887e-06,gramfe,n_512,10
68.4867198482575,1.3969408069612491e-06,gramfe,n_512,10
69.11503837897544,1.3278781825065076e-06,gramfe,n_512,10
69.7433569096934,1.2337885159992485e-06,gramfe,n_512,10
70.37167544041137,1.1674943017013713e-06,gramfe,n_512,10
70.99999397112933,1.045629646577148e-06,gramfe,n_512,10
71.62831250184729,9.513645728017268e-07,gramfe,n_512,10
72.25663103256525,9.190907158971537e-07,gramfe,n_512,10
72.8849495632832,8.35465374730313e-07,gramfe,n_512,10
73.51326809400115,8.215351000261674e-07,gramfe,n_512,10
74.14158662471911,7.573619043296759e-07,gramfe,n_512,10
74.76990515543707,7.369849221992098e-07,gramfe,n_512,10
75.39822368615502,7.332133589077356e-07,gramfe,n_512,10
76.026542216873,7.184696684315546e-07,gramfe,n_512,10
76.65486074759096,7.50134018982208e-07,gramfe,n_512,10
77.28317927830889,8.404953174258846e-07,gramfe,n_512,10
77.91149780902688,8.53455299126762e-07,gramfe,n_512,10
78.53981633974483,1.083577039721027e-06,gramfe,n_512,10
79.16813487046278,1.1646536769755915e-06,gramfe,n_512,10
79.79645340118074,2.846372345079413e-06,gramfe,n_512,10
80.4247719318987,1.257406792015805e-06,gramfe,n_512,10
81.05309046261665,2.564943409233204e-06,gramfe,n_512,10
81.68140899333463,1.269235023891022e-06,gramfe,n_512,10
82.30972752405258,1.0165395048831226e-06,gramfe,n_512,10
